Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,30,30,30,31,31,31,31,31,34,34,78,79
Reserves,11,12,14,37,49,51,77,137,188,312,718,892
Borrowings,26,55,18,16,26,12,4,17,3,113,9,37
  └─ Long term Borrowings,0.09,0.06,3.46,2.93,0.12,2.47,0.00,0.00,0.00,0.00,0.00,26.76
  └─ Short term Borrowings,25.93,55.41,14.83,13.05,26.30,9.13,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.45
  └─ Other Borrowings,0.01,0.00,0.05,0.06,-0.01,-0.01,3.56,17.02,2.84,112.96,9.20,
Other Liabilities,86,56,158,117,124,372,298,462,383,349,430,564
  └─ Trade Payables,76,47,148,93,105,353,277,413,325,293,336,504
  └─ Advance from Customers,0,0,0,0,0,0,0,0,0,0,0,
  └─ Other liability items,10,9,9,24,19,19,21,49,58,56,94,59
Total Liabilities,153,153,220,202,230,465,410,647,608,808,1236,1572
Fixed Assets,7,4,3,3,3,4,5,5,8,13,21,21
  └─ Building,2.83,2.83,0.00,0.00,0.00,0.00,0.00,0.14,2.74,2.82,2.82,
  └─ Equipments,2.88,3.01,0.45,1.17,0.73,0.77,1.13,1.28,1.50,2.14,2.35,
  └─ Computers,12.66,13.26,2.14,5.14,3.29,3.32,4.09,4.86,5.82,6.47,3.30,
  └─ Furniture n fittings,3.59,3.64,0.86,1.02,1.28,1.98,2.12,2.11,2.14,2.85,3.35,
  └─ Vehicles,1.53,1.53,0.58,0.55,0.80,1.49,2.16,2.16,2.39,6.31,6.31,
  └─ Intangible Assets,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09
  └─ Other fixed assets,5.97,6.03,0.11,1.23,0.12,0.10,0.11,0.11,0.11,0.10,14.77,
  └─ Gross Block,29.51,30.35,4.14,9.11,6.22,7.66,9.61,10.66,14.70,20.69,32.90,
  └─ Accumulated Depreciation,22.63,26.12,1.12,6.16,3.19,3.66,4.44,5.38,6.50,8.08,11.74,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0
Investments,3,3,3,2,2,1,8,11,21,27,120,218
Other Assets,143,146,214,197,226,460,397,631,579,768,1094,1333
  └─ Inventories,7,12,10,3,3,3,3,14,17,0,0,0
  └─ Trade receivables,61,60,98,59,78,69,31,42,44,74,63,214
  └─ Cash Equivalents,22,23,38,69,94,228,312,503,396,457,632,709
  └─ Loans n Advances,1,2,1,1,3,1,29,51,103,7,5,397
  └─ Other asset items,52,48,66,65,47,160,22,20,19,230,394,13
Total Assets,153,153,220,202,230,465,410,647,608,808,1236,1572
