Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,8,8,9,114,112,112,112
Reserves,413,693,1346,1627,1813,2298,2930
Borrowings,159,100,35,126,239,113,53
  └─ Long term Borrowings,95.30,19.72,5.90,96.19,111.66,47.03,27.73
  └─ Short term Borrowings,25.58,80.29,29.59,28.88,120.87,61.93,23.34
  └─ Lease Liabilities,0.00,0.00,0.00,1.08,6.00,4.37,1.97
  └─ Other Borrowings,37.80,0.00,0.00,0.00,-0.01,-0.01,
Other Liabilities,207,232,228,148,235,284,334
  └─ Trade Payables,58,61,56,72,101,110,75
  └─ Advance from Customers,0,0,0,1,34,48,
  └─ Other liability items,148,171,172,74,100,126,259
Total Liabilities,787,1034,1619,2014,2398,2808,3429
Fixed Assets,306,361,329,449,483,705,783
  └─ Land,32.68,83.61,83.61,83.61,83.61,83.61,
  └─ Building,123.62,134.44,134.46,161.02,204.35,327.02,
  └─ Plant Machinery,93.44,100.10,108.05,422.09,467.39,624.08,
  └─ Equipments,258.01,300.48,310.20,134.63,144.37,164.36,
  └─ Computers,18.67,19.40,20.74,31.03,32.66,34.15,
  └─ Furniture n fittings,15.82,16.48,16.74,18.51,23.34,25.30,
  └─ Vehicles,6.89,7.45,7.45,7.45,8.30,11.60,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.44
  └─ Other fixed assets,17.65,20.41,25.34,25.57,32.28,31.09,
  └─ Gross Block,566.78,682.37,706.59,883.91,996.30,1301.21,
  └─ Accumulated Depreciation,261.21,320.96,377.58,435.02,513.78,596.11,
CWIP,50,19,154,164,345,297,264
Investments,99,209,273,499,472,433,1007
Other Assets,333,445,863,902,1099,1373,1374
  └─ Inventories,125,35,58,129,211,340,125
  └─ Trade receivables,105,255,326,274,490,450,591
  └─ Cash Equivalents,22,41,349,343,184,317,275
  └─ Loans n Advances,4,-0,-0,5,16,16,177
  └─ Other asset items,76,114,130,151,197,249,208
Total Assets,787,1034,1619,2014,2398,2808,3429
