Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,14,14,14,14,14,14,14,14,14,14,14,14,
Reserves,142,156,153,186,246,349,492,641,819,1004,1194,1325,
Borrowings,86,90,111,165,110,122,62,55,59,152,323,482,
  └─ Long term Borrowings,20,23,30,33,26,19,8,12,16,109,252,358,
  └─ Short term Borrowings,57,57,68,113,67,72,43,36,37,29,51,97,
  └─ Lease Liabilities,0,0,0,0,0,20,11,7,7,15,20,28,
  └─ Other Borrowings,9,10,13,19,17,11,0,0,0,-0,-0,,
Other Liabilities,437,456,689,699,795,896,875,914,1047,1271,1449,1559,
  └─ Non controlling int,8,6,4,3,2,2,-0,-1,2,2,2,1,
  └─ Trade Payables,316,331,391,364,415,494,535,523,551,695,779,900,
  └─ Advance from Customers,47,43,221,254,292,215,126,215,195,183,248,,
  └─ Other liability items,65,75,73,78,85,185,214,176,298,391,420,658,
Total Liabilities,679,715,967,1064,1164,1382,1443,1625,1939,2441,2979,3380,
Fixed Assets,85,103,99,145,161,194,190,192,215,367,392,754,
  └─ Land,5.82,5.82,6.96,7.02,7.02,6.79,6.79,18.24,18.92,57.50,58.72,,
  └─ Building,56.59,62.63,39.19,54.12,55.54,77.39,84.10,86.55,95.86,147.27,180.50,,
  └─ Plant Machinery,102.53,121.08,52.66,89.16,108.50,131.66,144.18,152.80,185.67,243.63,264.68,,
  └─ Equipments,23.19,25.23,5.11,7.86,11.17,13.20,15.13,18.55,23.57,34.12,41.44,,
  └─ Furniture n fittings,12.01,12.42,2.45,4.82,5.61,6.40,7.36,7.90,9.07,11.88,13.06,,
  └─ Vehicles,5.78,5.94,2.37,4.17,4.47,5.37,5.45,5.59,6.76,10.79,11.92,,
  └─ Intangible Assets,1.18,1.18,0.00,0.00,8.63,8.63,8.63,8.63,8.63,10.21,10.21,24.25,
  └─ Other fixed assets,4.82,5.37,1.78,2.21,2.74,3.51,4.67,5.08,5.57,20.88,22.44,,
  └─ Gross Block,211.92,239.67,110.52,169.36,203.68,252.95,276.31,303.34,354.05,536.28,602.97,,
  └─ Accumulated Depreciation,127.38,136.72,11.56,24.49,43.02,58.91,86.58,111.24,138.63,169.74,210.72,,
CWIP,14,2,34,7,12,12,15,20,42,61,323,175,
Investments,2,2,3,4,5,5,5,9,10,12,13,16,
Other Assets,578,608,831,909,987,1172,1234,1404,1672,2001,2250,2435,
  └─ Inventories,79,81,129,101,130,134,128,181,222,237,299,441,
  └─ Trade receivables,358,363,416,437,424,502,449,508,697,935,1134,1075,
    └─ Receivables over 6m,53,61,0,0,0,0,61,75,90,121,208,,58
    └─ Receivables under 6m,305,302,416,437,424,515,389,452,626,835,948,,290
    └─ Prov for Doubtful,0,0,0,0,0,-13,-1,-19,-19,-22,-22,,0
  └─ Cash Equivalents,26,33,168,263,290,373,505,536,548,588,466,319,
  └─ Loans n Advances,21,16,37,22,49,58,36,45,35,54,72,24,
  └─ Other asset items,94,114,81,85,94,104,116,135,170,188,280,576,
Total Assets,679,715,967,1064,1164,1382,1443,1625,1939,2441,2979,3380,
