Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,1,1,1,1,1,1,1
Reserves,77,85,80,70,102,108,127
Borrowings,59,98,122,131,120,132,132
  └─ Long term Borrowings,4,18,18,30,19,14,13
  └─ Short term Borrowings,54,79,104,101,101,118,119
  └─ Lease Liabilities,0,0,0,0,0,0,0
  └─ Other Borrowings,2,0,0,0,0,0,
Other Liabilities,22,32,30,39,41,46,65
  └─ Trade Payables,17,29,26,33,35,40,54
  └─ Advance from Customers,0,0,0,2,0,0,
  └─ Other liability items,5,3,4,4,6,6,11
Total Liabilities,159,215,233,242,264,287,325
Fixed Assets,58,89,90,94,83,78,84
  └─ Land,1.50,1.50,1.50,1.50,1.50,1.50,
  └─ Building,30.42,44.13,48.44,48.63,48.65,49.49,
  └─ Plant Machinery,62.41,89.37,99.58,115.25,116.65,122.47,
  └─ Equipments,0.63,0.75,1.19,1.29,1.32,1.32,
  └─ Computers,0.34,0.47,0.58,0.63,0.64,0.69,
  └─ Furniture n fittings,1.04,1.18,1.20,1.48,1.48,1.50,
  └─ Vehicles,0.61,0.61,0.67,0.67,0.67,1.00,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.01
  └─ Other fixed assets,1.86,1.86,1.49,1.50,1.48,1.48,
  └─ Gross Block,98.81,139.87,154.65,170.95,172.39,179.45,
  └─ Accumulated Depreciation,41.16,51.29,64.18,76.82,89.25,101.23,
CWIP,3,5,4,1,2,9,6
Investments,0,1,1,1,1,2,1
Other Assets,98,120,138,146,177,198,233
  └─ Inventories,35,44,69,69,76,102,122
  └─ Trade receivables,35,44,47,54,51,66,76
    └─ Receivables over 6m,0,2,2,2,19,4,
    └─ Receivables under 6m,36,44,47,53,34,64,
    └─ Prov for Doubtful,-2,-2,-2,-2,-2,-2,
  └─ Cash Equivalents,11,13,3,1,32,2,4
  └─ Loans n Advances,7,7,2,3,3,5,2
  └─ Other asset items,10,13,17,19,16,23,30
Total Assets,159,215,233,242,264,287,325
