Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,2,2,2,26,137,176,176
Reserves,26,35,69,101,155,819,1057
Borrowings,26,30,17,65,234,234,422
  └─ Long term Borrowings,1,3,2,44,90,98,247
  └─ Short term Borrowings,25,28,16,21,144,136,175
  └─ Other Borrowings,0,0,-1,0,0,0,
Other Liabilities,56,45,59,157,235,270,387
  └─ Non controlling int,0,0,0,0,-2,-1,5
  └─ Trade Payables,34,30,35,98,163,167,241
  └─ Advance from Customers,0,1,2,19,3,11,
  └─ Other liability items,22,14,21,40,70,92,141
Total Liabilities,111,112,148,348,761,1498,2042
Fixed Assets,8,8,10,18,47,70,255
  └─ Land,2.51,2.51,2.51,2.51,16.34,16.34,
  └─ Building,0.87,0.87,0.87,0.87,0.68,0.68,
  └─ Plant Machinery,7.40,8.54,11.83,20.49,34.61,63.86,
  └─ Equipments,0.12,0.12,0.17,0.24,0.32,0.53,
  └─ Computers,0.21,0.24,0.36,0.56,0.83,1.20,
  └─ Furniture n fittings,0.31,0.35,0.51,1.10,1.62,2.37,
  └─ Vehicles,1.35,1.46,1.87,2.73,4.92,6.97,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,2.85
  └─ Other fixed assets,0.04,0.05,0.04,0.05,0.01,0.01,
  └─ Gross Block,12.81,14.14,18.16,28.55,59.33,91.96,
  └─ Accumulated Depreciation,4.99,6.24,7.95,10.21,12.42,21.78,
CWIP,0,0,0,0,1,0,114
Investments,0,0,0,0,0,9,67
Other Assets,103,104,137,329,713,1419,1606
  └─ Inventories,2,3,8,10,35,42,33
  └─ Trade receivables,59,51,39,57,104,206,165
  └─ Cash Equivalents,9,12,25,92,149,555,335
  └─ Loans n Advances,1,3,3,5,7,1,298
  └─ Other asset items,32,35,62,165,418,615,774
Total Assets,111,112,148,348,761,1498,2042
