Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,7,7,7,7,7,7,7,7,7,7,7,7,
Reserves,837,1021,1246,1374,1508,1777,2014,2114,2297,2515,2731,2729,
Borrowings,524,661,356,174,304,991,983,1233,1235,814,861,951,
  └─ Long term Borrowings,74,88,37,0,56,386,464,465,433,406,221,517,
  └─ Short term Borrowings,412,534,300,143,248,552,486,740,768,381,622,401,
  └─ Lease Liabilities,0,0,0,0,0,32,33,28,35,27,17,33,
  └─ Other Borrowings,38,40,19,31,-0,20,0,-0,0,0,0,,
Other Liabilities,2110,2434,2504,2271,3303,3166,3441,3387,3513,4470,4410,4390,
  └─ Non controlling int,46,53,61,72,72,75,78,81,88,96,110,151,
  └─ Trade Payables,1199,1424,1417,1110,1482,1409,1622,1445,1497,1423,1249,1200,
  └─ Advance from Customers,385,435,487,491,877,813,673,795,735,1370,1396,,
  └─ Other liability items,479,522,541,598,872,870,1068,1065,1194,1582,1654,3039,
Total Liabilities,3479,4124,4114,3826,5121,5941,6445,6741,7053,7807,8009,8077,
Fixed Assets,554,615,623,629,749,833,803,977,947,956,973,1791,
  └─ Land,90,160,160,161,158,159,166,167,167,167,173,,
  └─ Building,209,228,231,237,216,277,288,315,332,329,325,,
  └─ Plant Machinery,600,629,688,719,504,605,647,873,913,993,1047,,
  └─ Equipments,40,47,52,54,33,43,48,55,60,68,77,,
  └─ Furniture n fittings,14,14,19,20,11,12,12,13,15,16,16,,
  └─ Vehicles,20,20,21,18,14,17,17,17,22,28,35,,
  └─ Intangible Assets,75,71,71,89,97,98,100,109,103,97,96,54,
  └─ Other fixed assets,21,28,30,33,24,28,31,34,39,56,50,,
  └─ Gross Block,1069,1197,1273,1331,1058,1239,1307,1582,1651,1752,1820,,
  └─ Accumulated Depreciation,514,581,650,702,309,406,504,605,704,796,846,,
CWIP,14,10,19,32,19,706,893,702,805,959,66,137,
Investments,348,554,697,371,155,98,60,135,33,29,85,66,
Other Assets,2562,2944,2775,2794,4199,4303,4689,4928,5267,5863,6884,6083,
  └─ Inventories,840,895,1076,840,1209,1196,1153,1403,1164,1410,1477,1653,
  └─ Trade receivables,1038,1430,1133,1136,1893,1793,2145,2152,2820,2929,2833,2751,
    └─ Receivables over 6m,210,0,0,0,0,0,0,0,0,261,215,,133
    └─ Receivables under 6m,829,1439,1141,1143,1910,1811,2167,2175,2844,2697,2684,,665
    └─ Prov for Doubtful,-1,-8,-8,-7,-18,-18,-22,-23,-25,-29,-66,,-1
  └─ Cash Equivalents,382,310,142,240,140,214,179,136,211,192,146,397,
  └─ Loans n Advances,174,166,255,380,639,520,462,301,276,273,197,32,
  └─ Other asset items,128,142,169,198,318,580,749,935,798,1059,2231,1250,
Total Assets,3479,4124,4114,3826,5121,5941,6445,6741,7053,7807,8009,8077,
