Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2011,Mar 2012,Mar 2013,Mar 2014
Equity Capital,0.71,0.71,0.71,0.71,2,2,2,2
Reserves,21,21,22,23,93,90,91,94
Borrowings,4,3,6,2,0,1,0,0
  └─ Short term Borrowings,,,,,0.00,0.90,0.00,0.00
  └─ Other Borrowings,4.10,3.45,5.84,1.66,0.00,0.00,0.00,
Other Liabilities,4,4,4,4,16,16,16,22
  └─ Trade Payables,1.16,1.18,1.52,0.91,4.49,6.71,4.49,9.36
  └─ Advance from Customers,0.23,0.19,0.28,0.46,0.81,0.40,0.33,
  └─ Other liability items,2.46,2.39,2.38,2.17,10.76,9.23,11.15,12.43
Total Liabilities,29,29,33,29,110,109,109,117
Fixed Assets,6,6,5,5,28,46,55,53
  └─ Land,0.52,0.52,0.52,0.52,1.25,1.23,1.23,
  └─ Building,2.02,2.02,2.02,2.02,16.26,17.79,22.98,
  └─ Plant Machinery,8.52,8.53,7.55,7.58,91.78,104.97,112.15,
  └─ Equipments,0.00,0.00,0.00,0.00,0.52,0.43,0.52,
  └─ Computers,0.00,0.00,0.00,0.00,0.45,0.40,0.51,
  └─ Furniture n fittings,0.63,0.64,0.70,0.69,3.42,3.43,4.13,
  └─ Vehicles,0.55,0.27,0.32,0.41,1.38,1.38,1.49,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.52
  └─ Other fixed assets,0.00,0.00,0.00,0.00,0.00,0.00,0.02,
  └─ Gross Block,12.24,11.98,11.11,11.22,115.12,129.69,143.09,
  └─ Accumulated Depreciation,5.92,6.20,5.83,6.34,87.38,83.44,87.96,
CWIP,0,0,0,0,3,8,2,0
Investments,7,11,23,20,12,1,6,1
Other Assets,17,12,4,4,67,53,46,63
  └─ Inventories,1.12,0.84,1.16,1.47,20.93,20.84,20.61,28.92
  └─ Trade receivables,2.15,0.76,0.97,0.53,13.83,15.84,16.67,21.97
  └─ Cash Equivalents,0.70,9.27,0.52,0.36,14.94,1.92,1.00,1.81
  └─ Loans n Advances,0.79,0.54,0.72,0.95,9.98,9.24,2.18,9.80
  └─ Other asset items,11.77,0.64,0.86,0.73,7.75,5.39,5.71,0.63
Total Assets,29,29,33,29,110,109,109,117
