Metric,Mar 2008,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020
Equity Capital,29.29,29.29,29.29,29.29,29.29,29.29,29.29,29.29,29.29,29.29,29.29,29.29
Reserves,93.12,103.48,108.66,108.98,111.95,113.80,100.43,85.19,122.50,124.56,70.64,71.83
Borrowings,19.65,99.08,112.69,129.54,131.13,132.89,126.88,111.40,102.65,12.45,11.73,13.16
  └─ Long term Borrowings,,,80.82,95.92,97.81,104.30,90.08,74.76,55.80,5.00,4.23,6.15
  └─ Short term Borrowings,,,14.91,15.21,10.10,17.81,19.09,18.09,18.15,7.08,7.09,7.01
  └─ Other Borrowings,19.65,99.08,16.96,18.41,23.22,10.78,17.71,18.55,28.70,0.37,0.41,
Other Liabilities,20.50,40.28,52.37,61.86,79.21,87.07,86.04,98.39,105.81,74.30,66.18,47.16
  └─ Trade Payables,4.18,7.15,7.29,10.36,16.54,20.31,19.22,19.27,23.66,23.65,15.79,13.53
  └─ Advance from Customers,1.36,4.34,7.66,9.90,10.62,13.36,7.53,7.30,11.28,0.07,0.00,
  └─ Other liability items,14.96,28.79,37.42,41.60,52.05,53.40,59.29,71.82,70.87,50.58,50.39,33.63
Total Liabilities,162.56,272.13,303.01,329.67,351.58,363.05,342.64,324.27,360.25,240.60,177.84,161.44
Fixed Assets,30.94,39.45,237.75,237.95,239.43,236.22,216.74,197.20,222.06,78.01,73.81,70.84
  └─ Land,3.68,3.68,6.93,6.93,6.93,6.93,6.93,6.93,50.84,47.47,47.47,
  └─ Building,10.34,12.11,107.40,116.27,118.42,123.59,125.39,125.39,125.39,20.61,19.24,
  └─ Plant Machinery,6.09,8.00,33.85,35.15,36.18,36.98,41.53,41.79,48.08,19.17,16.97,
  └─ Equipments,0.00,0.00,0.00,0.06,0.86,0.86,0.86,0.87,3.11,1.01,0.94,
  └─ Computers,0.32,0.49,1.09,1.20,1.29,1.39,1.52,1.59,1.61,0.93,0.87,
  └─ Furniture n fittings,7.52,11.09,84.49,87.04,96.73,99.53,101.17,101.69,101.88,19.05,17.72,
  └─ Vehicles,1.31,2.14,3.37,3.65,3.90,4.45,3.99,3.98,3.69,4.63,4.74,
  └─ Intangible Assets,11.67,11.67,11.67,11.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other fixed assets,0.76,7.82,12.03,11.71,12.11,12.31,8.21,8.32,0.00,0.00,-0.01,
  └─ Gross Block,41.69,57.00,260.83,273.68,276.42,286.04,289.60,290.56,334.60,112.87,107.94,
  └─ Accumulated Depreciation,10.75,17.55,23.08,35.73,36.99,49.81,72.87,93.36,112.54,34.86,34.14,
CWIP,28.66,157.03,0.00,0.21,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00
Investments,24.82,0.41,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Assets,78.14,75.24,64.86,91.51,112.15,126.83,125.52,127.07,138.19,162.59,104.03,90.60
  └─ Inventories,6,11,17,21,25,26,30,30,30,22,16,4
  └─ Trade receivables,10,8,6,9,14,23,26,25,39,40,2,5
  └─ Cash Equivalents,48,19,4,10,15,26,8,5,6,6,4,1
  └─ Loans n Advances,5,31,16,22,25,9,12,11,22,52,48,51
  └─ Other asset items,9,6,21,30,33,43,50,55,42,42,34,30
Total Assets,162.56,272.13,303.01,329.67,351.58,363.05,342.64,324.27,360.25,240.60,177.84,161.44
