Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,2.85,3.93,3.93,10.68,10.68,10.68,10.68,10.68,10.68,10.68
Reserves,0.91,5.11,10.01,12.68,14.09,15.47,14.11,15.57,18.48,19.22
Borrowings,0.01,0.28,0.00,0.00,0.00,1.25,1.01,4.15,8.21,5.93
  └─ Long term Borrowings,0.00,0.18,0.00,0.00,0.00,0.00,0.00,2.76,4.33,3.50
  └─ Short term Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,3.46,2.43
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,1.25,1.01,0.72,0.42,0.00
  └─ Other Borrowings,0.01,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Other Liabilities,4.14,5.35,7.71,6.23,8.05,8.58,9.91,7.08,5.88,9.57
  └─ Trade Payables,1.70,2.60,4.69,3.86,4.56,5.00,6.30,2.77,3.37,6.49
  └─ Advance from Customers,1.04,0.68,0.64,1.46,2.44,1.12,2.41,2.67,0.26,
  └─ Other liability items,1.40,2.07,2.38,0.91,1.05,2.46,1.20,1.64,2.25,3.08
Total Liabilities,7.91,14.67,21.65,29.59,32.82,35.98,35.71,37.48,43.25,45.40
Fixed Assets,1.94,2.99,4.71,9.50,13.12,15.90,19.40,18.51,18.31,24.72
  └─ Land,0.00,0.00,0.00,4.22,4.22,6.26,6.26,6.26,6.43,
  └─ Building,1.52,1.84,1.90,1.48,3.13,3.13,6.76,6.87,7.58,
  └─ Plant Machinery,1.18,1.69,2.89,3.76,6.02,7.66,8.06,8.10,7.60,
  └─ Equipments,0.09,0.11,0.14,0.16,0.47,0.59,0.65,0.75,0.85,
  └─ Computers,0.16,0.19,0.20,0.48,0.48,0.48,0.48,0.51,0.51,
  └─ Furniture n fittings,0.17,0.30,0.43,0.42,0.64,0.65,1.13,1.21,1.55,
  └─ Vehicles,0.75,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.06
  └─ Other fixed assets,0.21,0.23,0.49,0.68,0.40,0.38,0.40,0.39,0.40,
  └─ Gross Block,4.08,5.38,7.07,12.22,16.38,20.17,24.76,25.11,25.98,
  └─ Accumulated Depreciation,2.14,2.39,2.35,2.72,3.26,4.27,5.36,6.61,7.67,
CWIP,0.00,0.11,0.00,0.17,0.57,2.90,0.02,0.37,7.32,0.00
Investments,0.25,0.18,0.00,0.06,0.05,0.06,0.07,0.07,0.08,0.77
Other Assets,5.72,11.39,16.94,19.86,19.08,17.12,16.22,18.53,17.54,19.91
  └─ Inventories,1.23,3.08,6.66,8.38,8.49,9.92,10.67,9.40,7.79,9.41
  └─ Trade receivables,0.99,3.31,3.41,1.84,4.07,3.23,2.54,2.38,6.35,4.59
    └─ Receivables over 6m,0.06,0.17,0.21,0.49,0.65,0.66,0.67,1.50,1.78,
    └─ Receivables under 6m,0.93,3.14,3.20,1.35,3.42,2.57,2.31,1.33,4.94,
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,0.00,-0.44,-0.45,-0.37,
  └─ Cash Equivalents,2.21,3.16,3.12,1.10,3.45,0.91,0.52,1.50,1.70,0.97
  └─ Loans n Advances,0.56,1.65,2.50,3.04,0.23,0.32,0.33,0.30,0.31,2.84
  └─ Other asset items,0.73,0.19,1.25,5.50,2.84,2.74,2.16,4.95,1.39,2.10
Total Assets,7.91,14.67,21.65,29.59,32.82,35.98,35.71,37.48,43.25,45.40
