Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,16,16,16,16,16,16,16,16,16,16,16,16,
Reserves,725,956,1159,1335,1559,1698,1853,2106,2311,2601,2728,3050,
Borrowings,243,294,213,170,120,166,126,165,250,239,274,229,
  └─ Long term Borrowings,96,142,116,59,31,22,31,24,52,63,71,49,
  └─ Short term Borrowings,126,110,55,76,63,96,68,104,157,107,105,81,
  └─ Lease Liabilities,0,0,0,0,0,38,27,37,41,68,98,98,
  └─ Other Borrowings,21,41,43,35,25,11,0,0,0,0,0,,
Other Liabilities,575,653,652,619,677,557,530,699,751,684,737,735,
  └─ Non controlling int,62,76,76,66,66,64,65,65,78,59,66,65,
  └─ Trade Payables,242,293,268,258,309,239,207,298,310,293,338,320,
  └─ Advance from Customers,11,11,15,14,14,37,29,33,25,29,27,,
  └─ Other liability items,260,272,293,281,287,216,229,302,338,303,306,351,
Total Liabilities,1559,1918,2040,2140,2372,2437,2525,2986,3328,3539,3755,4029,
Fixed Assets,860,1121,1177,1145,1078,1195,1192,1150,1447,1638,1717,1675,
  └─ Land,25.54,33.86,38.09,51.99,47.48,50.13,90.69,90.92,108.03,107.86,116.05,,
  └─ Building,236.61,321.42,338.61,337.87,338.98,431.02,440.05,457.27,500.39,568.93,668.89,,
  └─ Plant Machinery,912.57,1101.25,1179.44,1193.73,1174.23,1277.14,1277.85,1293.12,1512.21,1689.64,1678.18,,
  └─ Equipments,7.87,9.30,0.00,0.00,14.27,14.92,15.33,15.27,11.87,12.93,16.01,,
  └─ Computers,6.62,7.08,21.12,18.50,5.23,5.69,8.41,8.28,8.56,8.41,9.39,,
  └─ Furniture n fittings,7.66,8.71,10.14,11.32,11.74,12.51,13.72,14.97,14.97,15.90,18.16,,
  └─ Vehicles,22.05,25.45,30.25,35.79,38.74,42.40,47.43,50.70,58.99,69.74,58.34,,
  └─ Intangible Assets,5.47,10.54,11.48,11.48,8.45,8.45,8.45,8.45,32.68,32.68,31.94,32.55,
  └─ Other fixed assets,20.28,23.76,32.70,34.13,36.74,35.34,33.88,37.15,39.06,39.18,45.83,,
  └─ Gross Block,1244.67,1541.37,1661.83,1694.81,1675.86,1877.60,1935.81,1976.13,2286.76,2545.27,2642.79,,
  └─ Accumulated Depreciation,384.59,420.86,484.54,549.70,598.03,682.84,743.38,826.54,840.20,907.57,925.38,,
CWIP,78,8,8,18,93,27,15,263,82,68,109,119,
Investments,0,0,0,0,0,10,5,0,2,18,34,39,
Other Assets,621,790,854,977,1200,1206,1313,1573,1798,1815,1895,2196,
  └─ Inventories,303,384,372,378,406,513,373,466,565,532,618,551,
  └─ Trade receivables,207,274,339,451,475,397,432,513,601,619,570,628,
    └─ Receivables over 6m,4,0,0,0,0,0,0,9,19,24,39,,5
    └─ Receivables under 6m,203,275,340,453,478,403,439,505,589,601,552,,160
    └─ Prov for Doubtful,-0,-1,-1,-2,-3,-6,-7,0,-7,-6,-20,,-0
  └─ Cash Equivalents,11,22,52,82,252,225,443,424,394,514,583,755,
  └─ Loans n Advances,6,18,24,21,17,17,28,34,38,82,26,209,
  └─ Other asset items,94,92,67,44,50,54,38,135,200,67,99,52,
Total Assets,1559,1918,2040,2140,2372,2437,2525,2986,3328,3539,3755,4029,
