Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,483,483,483,483,483,483,483,483,483,483,483
Reserves,1604,1659,1676,1714,1805,1756,1760,1827,1830,1854,1905
Borrowings,0,0,0,0,58,47,47,79,79,63,37
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,58.49,46.53,47.08,79.44,79.21,63.36,36.87
Other Liabilities,282,331,296,348,282,363,442,479,544,535,598
  └─ Trade Payables,14,26,28,33,30,34,44,66,60,47,57
  └─ Advance from Customers,19,22,18,19,15,14,9,6,8,6,
  └─ Other liability items,249,284,250,297,238,315,389,407,475,482,541
Total Liabilities,2369,2473,2456,2546,2629,2649,2733,2869,2936,2935,3024
Fixed Assets,1342,1676,1686,1590,1583,1467,1408,1363,1358,1329,1295
  └─ Land,32.19,32.19,32.19,32.19,40.23,39.13,38.19,37.24,36.30,35.35,
  └─ Building,410.92,584.48,616.10,620.06,624.23,633.21,652.51,657.29,715.50,770.48,
  └─ Plant Machinery,581.28,844.70,924.75,936.50,1027.83,1014.87,1025.32,1065.61,1071.93,1081.27,
  └─ Ships Vessels,0.00,386.92,386.92,386.92,386.92,386.92,386.92,386.92,386.92,386.92,
  └─ Furniture n fittings,0.89,1.17,1.74,2.06,2.32,0.00,3.07,3.20,3.37,3.45,
  └─ Railway sidings,23.27,23.27,23.31,23.31,23.31,23.31,38.91,38.91,47.13,47.92,
  └─ Vehicles,1.73,2.40,2.20,2.43,2.40,2.11,2.51,2.72,3.26,3.26,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.61
  └─ Other fixed assets,389.08,2.90,4.03,4.11,4.28,6.44,5.68,6.95,8.94,9.56,
  └─ Gross Block,1439.36,1878.03,1991.24,2007.58,2111.52,2105.99,2153.11,2198.84,2273.35,2338.21,
  └─ Accumulated Depreciation,96.99,201.85,304.96,417.52,528.99,638.73,744.90,835.69,915.27,1009.42,
CWIP,392,92,32,45,6,53,49,95,81,83,286
Investments,174,206,228,259,286,290,294,315,321,338,355
Other Assets,462,499,509,651,754,839,981,1096,1177,1186,1088
  └─ Inventories,15,16,14,8,8,10,10,8,9,10,12
  └─ Trade receivables,29,29,26,51,46,48,52,86,58,48,44
  └─ Cash Equivalents,295,352,432,534,650,725,856,895,1045,1069,676
  └─ Loans n Advances,6,8,12,6,8,6,14,17,12,11,5
  └─ Other asset items,116,94,26,52,44,48,50,91,54,48,351
Total Assets,2369,2473,2456,2546,2629,2649,2733,2869,2936,2935,3024
