Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,135,135,135,135,135,135,135,135,135,135,135
Reserves,-60,-37,-15,-4,6,13,-63,-43,-95,-125,-148
Borrowings,40,147,204,205,214,216,216,184,187,183,231
  └─ Long term Borrowings,18,119,163,173,158,171,166,135,127,133,192
  └─ Short term Borrowings,19,15,29,15,29,9,43,44,56,49,39
  └─ Lease Liabilities,0,0,0,0,11,9,7,6,3,1,0
  └─ Other Borrowings,3,12,12,16,15,27,0,0,0,0,
Other Liabilities,211,177,172,241,263,211,310,282,171,179,134
  └─ Trade Payables,141,139,142,203,219,173,261,239,128,123,81
  └─ Advance from Customers,9,2,2,9,19,14,21,13,15,8,
  └─ Other liability items,61,36,27,29,24,23,28,29,27,48,52
Total Liabilities,327,422,496,577,618,575,599,557,398,372,352
Fixed Assets,96,193,228,218,288,273,254,242,226,207,194
  └─ Land,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,
  └─ Building,76.44,104.20,115.03,115.03,138.87,140.09,140.09,140.44,140.59,140.59,
  └─ Plant Machinery,361.20,441.55,480.40,486.54,542.22,549.76,554.20,556.45,535.35,501.67,
  └─ Equipments,2.97,3.48,3.68,3.77,4.05,4.20,4.27,4.49,4.51,4.51,
  └─ Furniture n fittings,2.22,2.55,2.83,2.84,2.93,3.01,3.02,3.06,3.06,3.06,
  └─ Vehicles,2.37,3.27,3.38,3.38,3.77,3.70,3.85,4.00,4.00,4.00,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62
  └─ Other fixed assets,-0.01,0.00,0.00,2.08,13.25,13.25,11.38,11.38,11.38,2.09,
  └─ Gross Block,447.83,557.69,607.96,616.28,707.73,716.65,719.45,722.46,701.53,658.56,
  └─ Accumulated Depreciation,351.74,364.39,380.11,397.93,420.15,443.55,465.07,480.86,475.31,451.96,
CWIP,56,1,11,58,11,3,2,1,1,1,1
Investments,0,0,0,0,0,0,0,0,0,0,0
Other Assets,175,227,258,301,319,299,343,315,171,165,158
  └─ Inventories,101,125,175,202,231,228,213,208,113,110,90
  └─ Trade receivables,29,48,37,37,26,17,24,27,18,16,16
    └─ Receivables over 6m,1.19,1.69,2.05,1.75,1.23,5.35,4.59,4.50,6.74,6.68,
    └─ Receivables under 6m,27.44,46.60,34.76,35.44,24.80,11.69,19.53,22.79,11.40,8.99,
  └─ Cash Equivalents,22,26,10,11,15,11,58,36,9,9,15
  └─ Loans n Advances,3,4,6,5,3,5,4,5,2,2,0
  └─ Other asset items,20,24,30,46,44,38,44,39,28,28,36
Total Assets,327,422,496,577,618,575,599,557,398,372,352
