Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,9,9,9,9,9,9,9,9,14,14,14,14
Reserves,900,1036,1178,1299,1513,1700,1978,2239,2590,3127,3623,4097
Borrowings,39,23,0,79,65,252,207,157,237,153,157,318
  └─ Long term Borrowings,8,0,0,0,0,176,146,96,57,21,65,163
  └─ Short term Borrowings,22,14,0,79,65,44,1,52,167,121,76,141
  └─ Lease Liabilities,0,0,0,0,0,0,10,9,13,10,17,13
  └─ Other Borrowings,8,9,0,0,0,32,51,0,0,0,0,
Other Liabilities,279,250,226,360,465,584,422,557,939,726,1108,959
  └─ Non controlling int,0,0,0,0,0,0,0,0,72,76,28,97
  └─ Trade Payables,127,123,116,193,292,264,242,314,374,356,458,340
  └─ Other liability items,152,127,110,167,173,320,179,242,493,295,623,522
Total Liabilities,1227,1319,1414,1747,2053,2545,2617,2962,3780,4020,4903,5388
Fixed Assets,425,446,448,445,440,500,865,875,1122,1164,1348,1611
  └─ Land,2.32,4.95,15.97,30.27,44.60,44.77,49.27,62.99,97.48,97.39,129.24,
  └─ Building,120.41,93.68,97.51,104.45,109.02,131.87,205.19,223.60,265.83,309.21,331.88,
  └─ Plant Machinery,626.39,378.46,423.47,454.80,487.86,571.86,912.55,965.35,1188.78,1273.46,1489.41,
  └─ Equipments,9.31,2.67,2.92,3.48,5.81,7.59,8.91,9.51,11.02,12.80,14.89,
  └─ Furniture n fittings,7.73,4.26,4.27,4.32,4.42,8.57,9.14,8.68,9.81,13.95,16.19,
  └─ Vehicles,12.62,12.90,14.01,16.96,17.54,22.24,21.75,23.41,24.60,26.57,29.44,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.64,18.64,22.52,21.18
  └─ Other fixed assets,4.97,1.66,1.66,2.21,2.23,2.42,2.50,3.06,2.92,3.28,5.22,
  └─ Gross Block,783.75,498.58,559.81,616.49,671.48,789.32,1209.31,1296.60,1619.08,1755.30,2038.79,
  └─ Accumulated Depreciation,358.99,52.59,111.71,171.11,231.46,289.40,344.20,421.96,497.21,591.41,690.35,
CWIP,42,48,38,47,179,371,76,107,101,167,190,302
Investments,20,24,74,0,203,155,637,109,135,89,180,644
Other Assets,740,801,854,1255,1231,1518,1039,1873,2422,2601,3185,2831
  └─ Inventories,343,295,339,574,590,859,537,1112,1259,1349,1506,1275
  └─ Trade receivables,222,390,425,558,462,370,403,601,1009,941,1265,1013
  └─ Cash Equivalents,78,12,15,5,143,174,55,44,34,207,225,74
  └─ Loans n Advances,2,32,5,7,-8,-21,-12,4,6,9,14,8
  └─ Other asset items,95,72,68,111,45,136,56,112,113,95,175,460
Total Assets,1227,1319,1414,1747,2053,2545,2617,2962,3780,4020,4903,5388
