Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,12,12,12,12,12,12,12,12,12,12,12
Reserves,-10,78,74,73,63,30,16,-4,-16,-24,-35
Borrowings,66,56,60,56,64,72,73,26,45,31,19
  └─ Long term Borrowings,14.18,9.68,5.12,3.83,4.19,11.89,6.60,8.27,1.82,1.99,2.19
  └─ Short term Borrowings,31.93,46.57,54.67,51.90,60.08,60.46,66.53,17.76,43.25,29.46,16.54
  └─ Preference Capital,0.00,0.00,0.00,0.00,0.00,1.38,1.52,1.66,1.82,1.99,0.00
  └─ Other Borrowings,19.88,0.00,-0.01,0.00,0.00,-1.37,-1.51,-1.66,-1.82,-1.99,
Other Liabilities,49,52,59,57,40,23,34,66,54,21,18
  └─ Trade Payables,46.70,45.83,52.71,48.16,31.97,4.26,9.02,3.49,0.00,0.00,2.11
  └─ Other liability items,2.56,5.89,6.51,8.65,8.21,18.39,24.50,62.14,53.67,20.99,16.24
Total Liabilities,116,198,205,197,179,136,134,99,94,40,13
Fixed Assets,47,135,129,125,122,118,115,0,0,8,8
  └─ Land,0.24,92.54,92.54,91.46,91.46,91.11,91.11,0.00,0.00,7.83,
  └─ Building,18.89,18.89,18.89,17.48,17.48,17.48,17.48,0.00,0.00,0.00,
  └─ Plant Machinery,104.84,102.97,95.31,95.26,95.26,95.26,95.29,0.00,0.00,0.00,
  └─ Equipments,2.50,2.50,2.52,2.45,2.43,2.45,2.45,2.39,0.00,0.00,
  └─ Furniture n fittings,0.91,0.91,0.91,0.90,0.90,0.90,0.90,0.86,0.00,0.00,
  └─ Vehicles,0.94,0.87,0.90,0.90,0.90,0.90,0.67,0.61,0.61,0.21,
  └─ Other fixed assets,2.52,2.51,2.55,2.55,2.83,2.82,2.82,2.62,0.00,0.01,
  └─ Gross Block,130.84,221.19,213.62,211.00,211.26,210.92,210.72,6.48,0.61,8.05,
  └─ Accumulated Depreciation,84.23,86.53,84.30,86.46,89.63,92.72,95.48,6.41,0.60,0.20,
CWIP,0,0,0,0,0,0,0,0,0,0,0
Investments,1,5,3,1,0,0,0,0,0,0,0
Other Assets,69,58,72,71,57,18,19,99,94,32,6
  └─ Inventories,38.56,32.09,47.77,42.97,26.69,9.21,8.35,0.13,0.00,0.00,0.27
  └─ Trade receivables,16.67,13.71,12.21,14.14,10.96,2.24,2.66,0.00,0.00,0.00,1.70
  └─ Cash Equivalents,3.22,3.51,3.01,2.57,6.72,2.03,4.33,0.48,0.16,0.20,0.91
  └─ Loans n Advances,0.35,0.55,0.47,0.37,0.36,0.55,0.26,0.42,0.50,1.05,0.04
  └─ Other asset items,10.14,8.12,8.94,11.08,12.34,3.95,3.13,97.84,93.26,31.09,2.68
Total Assets,116,198,205,197,179,136,134,99,94,40,13
