Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,13,13,13,13,13,13,13,13,13,13,13,13,
Reserves,165,159,162,170,176,181,198,211,230,247,277,321,
Borrowings,167,167,137,171,172,150,143,112,100,74,49,56,
  └─ Long term Borrowings,13.27,11.79,13.99,16.42,13.27,14.34,12.15,17.97,21.75,26.18,32.47,30.74,
  └─ Short term Borrowings,146.21,152.31,121.81,150.30,154.32,130.55,122.45,87.93,73.79,44.17,11.79,19.90,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,8.19,6.39,4.16,3.21,4.37,5.09,
  └─ Other Borrowings,7.08,2.49,1.63,4.05,4.26,5.41,0.00,0.00,0.00,-0.01,0.00,,
Other Liabilities,99,109,137,123,133,143,148,173,177,184,243,249,
  └─ Non controlling int,36,43,38,26,24,9,7,6,4,4,4,4,
  └─ Trade Payables,40,29,35,58,56,58,52,69,62,47,53,69,
  └─ Advance from Customers,1,3,28,3,17,21,36,33,33,47,81,,
  └─ Other liability items,21,34,36,36,37,55,53,64,78,85,104,176,
Total Liabilities,444,448,450,477,494,487,501,509,520,518,581,639,
Fixed Assets,87,87,71,88,95,48,55,68,75,96,110,116,
  └─ Land,1.35,1.35,1.35,1.87,3.78,4.50,4.50,13.21,15.43,19.88,19.88,,
  └─ Building,60.34,62.30,57.46,61.38,63.46,38.28,42.48,46.02,46.73,56.02,59.52,,
  └─ Plant Machinery,72.26,81.27,69.14,83.14,90.96,23.70,27.91,30.51,31.27,38.29,40.16,,
  └─ Equipments,1.04,1.11,1.09,1.14,1.23,1.27,1.53,1.96,2.33,2.76,3.18,,
  └─ Computers,0.76,0.77,0.79,0.81,0.88,0.93,1.04,1.22,1.28,1.47,1.77,,
  └─ Furniture n fittings,4.53,4.41,4.12,4.59,4.82,4.73,4.91,5.82,5.76,8.06,9.83,,
  └─ Vehicles,5.00,5.06,2.66,2.47,2.20,1.57,1.57,2.14,9.61,12.66,23.48,,
  └─ Intangible Assets,1.67,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,
  └─ Other fixed assets,1.76,1.83,1.80,1.90,2.08,11.35,15.56,16.84,14.15,12.95,11.26,,
  └─ Gross Block,148.71,159.87,138.41,157.30,169.41,86.33,99.50,117.72,126.56,152.09,169.08,,
  └─ Accumulated Depreciation,61.22,72.68,67.42,69.74,73.98,38.37,44.63,49.98,51.48,56.02,59.19,,
CWIP,9,16,22,14,15,12,13,0,0,2,10,40,
Investments,2,2,0,0,0,59,57,57,62,63,67,84,
Other Assets,345,342,357,376,384,368,376,384,382,357,395,398,
  └─ Inventories,145,142,142,127,130,138,141,147,144,126,133,144,
  └─ Trade receivables,131,118,142,182,186,116,123,118,118,113,118,92,
    └─ Receivables over 6m,32,0,0,0,0,0,0,15,13,8,5,,28
    └─ Receivables under 6m,100,118,142,182,186,116,123,103,106,105,112,,104
  └─ Cash Equivalents,9,9,11,10,9,4,4,3,5,6,33,30,
  └─ Loans n Advances,58,70,59,52,53,103,98,100,96,92,89,0,
  └─ Other asset items,2,2,3,4,7,6,10,16,20,18,23,132,
Total Assets,444,448,450,477,494,487,501,509,520,518,581,639,
