Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,16,16,16,16,16,16,16,32,32,32,32,40,
Reserves,228,244,269,279,297,297,286,420,388,367,383,434,
Borrowings,462,499,555,702,725,680,584,520,566,507,467,397,
  └─ Long term Borrowings,211,182,212,270,226,196,187,254,275,219,143,86,
  └─ Short term Borrowings,184,250,327,395,444,420,396,265,289,287,324,309,
  └─ Lease Liabilities,0,0,0,0,0,3,1,2,1,1,1,1,
  └─ Other Borrowings,67,66,17,37,56,61,0,0,-0,-0,0,,
Other Liabilities,146,189,101,211,222,255,229,263,299,322,123,114,
  └─ Non controlling int,0,0,0,29,31,35,36,39,46,52,0,0,
  └─ Trade Payables,62,90,38,115,112,147,128,146,96,99,52,62,
  └─ Advance from Customers,4,6,6,13,22,17,9,8,5,5,5,,
  └─ Other liability items,81,93,57,54,57,56,56,69,151,165,67,52,
Total Liabilities,852,947,941,1208,1259,1247,1114,1235,1285,1228,1005,984,
Fixed Assets,452,514,574,669,659,640,613,599,505,482,478,522,
  └─ Land,13.85,17.58,55.92,84.67,84.67,78.14,78.09,84.69,49.79,54.23,55.06,,
  └─ Building,138.34,153.12,127.25,154.47,157.07,157.58,158.02,163.30,129.11,139.16,139.63,,
  └─ Plant Machinery,586.07,656.85,412.51,479.44,497.71,482.72,472.36,484.61,434.56,456.59,474.61,,
  └─ Equipments,3.61,4.72,3.06,4.34,5.10,5.77,6.12,6.62,2.27,4.29,4.56,,
  └─ Furniture n fittings,2.02,1.86,1.04,3.10,4.78,5.27,5.53,5.32,3.53,4.47,4.60,,
  └─ Vehicles,2.62,2.99,1.28,1.23,1.08,1.08,1.08,1.37,1.62,1.68,1.66,,
  └─ Intangible Assets,0.00,1.29,0.00,0.00,0.00,0.00,4.82,5.10,5.10,5.10,5.10,6.59,
  └─ Other fixed assets,0.70,0.69,0.00,0.21,0.23,8.69,7.98,0.45,4.43,0.00,-0.01,,
  └─ Gross Block,747.21,839.10,601.06,727.46,750.64,739.25,734.00,751.46,630.41,665.52,685.21,,
  └─ Accumulated Depreciation,294.86,324.95,27.47,58.36,91.60,99.70,120.72,152.75,125.21,183.16,207.37,,
CWIP,50,20,3,1,1,4,17,30,5,10,15,11,
Investments,5,4,21,1,1,0,0,2,6,4,4,6,
Other Assets,344,409,345,537,598,603,484,604,769,732,509,445,
  └─ Inventories,160,206,198,320,318,327,259,307,284,211,217,195,
  └─ Trade receivables,80,97,85,124,190,167,140,189,175,167,155,166,
    └─ Receivables over 6m,1,1,0,0,0,0,19,26,18,19,22,,1
    └─ Receivables under 6m,79,96,91,130,196,175,130,175,169,161,146,,66
    └─ Prov for Doubtful,0,0,-6,-6,-7,-8,-9,-12,-13,-13,-13,,0
  └─ Cash Equivalents,17,13,22,17,13,36,17,20,7,8,6,6,
  └─ Loans n Advances,14,5,11,23,22,17,19,18,16,17,24,14,
  └─ Other asset items,73,88,28,53,56,57,49,71,287,328,107,64,
Total Assets,852,947,941,1208,1259,1247,1114,1235,1285,1228,1005,984,
