Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,69,69,97,97,97,97,97,97,97,117,117,117,
Reserves,1191,1493,1804,2097,2347,2563,3280,3830,4397,5262,6038,6800,
Borrowings,610,354,406,422,753,767,634,1014,1189,753,670,635,
  └─ Long term Borrowings,251,211,262,249,239,243,166,10,8,6,3,16,
  └─ Short term Borrowings,358,99,144,173,245,293,210,658,760,199,143,127,
  └─ Lease Liabilities,-0,-0,-0,-0,233,231,258,346,421,548,524,493,
  └─ Other Borrowings,1,45,-0,-0,36,-0,-0,-0,-0,-0,-0,,
Other Liabilities,846,960,1132,1326,1360,1472,1907,2271,2283,2236,2300,2506,
  └─ Non controlling int,0,0,0,0,3,7,7,7,8,10,13,14,
  └─ Trade Payables,560,670,761,955,999,1066,1497,1803,1766,1679,1740,1745,
  └─ Advance from Customers,10,11,13,19,19,17,25,24,25,29,30,,
  └─ Other liability items,276,280,358,351,338,383,378,437,485,517,518,747,
Total Liabilities,2716,2877,3440,3943,4557,4900,5918,7211,7966,8368,9125,10057,
Fixed Assets,931,963,1136,1267,1583,1916,2044,2187,3332,3500,3677,3842,
  └─ Land,23,20,21,22,61,159,170,169,183,243,247,,
  └─ Building,344,325,405,426,656,832,884,1009,1626,1769,1875,,
  └─ Plant Machinery,709,436,607,729,835,1011,1206,1306,2023,2181,2419,,
  └─ Equipments,9,7,9,11,15,19,23,27,37,44,52,,
  └─ Computers,69,25,36,47,49,56,58,54,61,66,56,,
  └─ Furniture n fittings,36,22,26,37,40,44,47,49,55,64,73,,
  └─ Vehicles,25,13,14,19,24,27,23,20,20,22,23,,
  └─ Intangible Assets,198,186,179,265,269,279,288,276,282,305,336,414,
  └─ Other fixed assets,48,14,12,16,23,25,34,43,36,44,40,,
  └─ Gross Block,1461,1048,1310,1571,1971,2452,2734,2955,4324,4736,5121,,
  └─ Accumulated Depreciation,531,85,174,304,388,536,690,768,992,1236,1444,,
CWIP,100,51,62,97,170,178,107,606,111,189,125,316,
Investments,134,348,472,333,395,315,356,234,183,255,533,1189,
Other Assets,1550,1515,1769,2245,2409,2490,3411,4185,4341,4424,4790,4711,
  └─ Inventories,719,733,935,1007,1234,1278,1616,2316,2319,2180,2366,2393,
  └─ Trade receivables,535,545,578,692,671,714,1020,1054,1243,1302,1536,1565,
    └─ Receivables over 6m,27,0,0,0,0,0,0,0,119,116,117,,18
    └─ Receivables under 6m,516,549,578,692,671,724,1043,1084,1168,1235,1474,,473
    └─ Prov for Doubtful,-8,-3,0,0,0,-10,-24,-30,-45,-49,-55,,-5
  └─ Cash Equivalents,170,105,102,205,238,220,440,313,245,451,500,305,
  └─ Loans n Advances,0,8,11,9,11,12,13,12,26,26,25,157,
  └─ Other asset items,126,123,142,331,255,266,323,490,509,465,363,290,
Total Assets,2716,2877,3440,3943,4557,4900,5918,7211,7966,8368,9125,10057,
