Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,42,42,42,42,42,42,42,42,42,42,42,42
Reserves,965,1305,1325,1423,1110,299,154,325,1539,1652,1814,2047
Borrowings,3434,5047,4299,4506,5235,3368,1851,2643,2108,1783,717,642
  └─ Long term Borrowings,221,541,493,520,868,566,521,507,557,434,135,111
  └─ Short term Borrowings,3173,4381,3630,3834,4066,2268,1251,2064,1457,1240,499,449
  └─ Lease Liabilities,0,0,0,0,0,0,79,73,94,109,84,82
  └─ Other Borrowings,40,126,176,152,301,534,0,0,0,-0,-0,
Other Liabilities,1678,1617,1914,2279,2886,2845,3297,3201,1361,1334,2453,520
  └─ Non controlling int,104,355,364,390,400,414,443,477,533,596,662,1
  └─ Trade Payables,1139,874,1079,1452,1957,1966,408,587,483,338,159,233
  └─ Advance from Customers,90,73,108,170,144,74,16,36,70,58,70,
  └─ Other liability items,345,315,364,267,386,390,2430,2100,275,342,1562,286
Total Liabilities,6118,8011,7580,8250,9273,6554,5344,6211,5050,4811,5026,3251
Fixed Assets,488,1829,1793,1798,1835,1862,1431,1424,1940,1957,865,159
  └─ Land,11.17,650.45,650.42,650.66,650.75,681.31,669.96,703.24,702.82,702.79,615.08,
  └─ Building,168.22,118.98,131.04,133.33,139.31,208.70,187.88,182.44,207.88,223.01,164.12,
  └─ Plant Machinery,856.30,936.36,975.33,1043.64,1150.14,1173.54,691.79,710.18,1260.27,1320.40,43.19,
  └─ Equipments,26.32,7.71,10.56,12.13,15.69,19.24,8.21,9.90,11.89,14.37,9.32,
  └─ Furniture n fittings,9.98,7.83,8.35,11.25,14.10,16.11,12.40,14.26,18.94,22.60,19.75,
  └─ Railway sidings,20.93,10.35,10.36,10.36,10.36,10.93,5.80,7.26,7.26,7.26,0.00,
  └─ Vehicles,8.90,4.41,4.74,11.26,11.89,12.49,6.40,6.16,6.83,11.47,2.60,
  └─ Intangible Assets,24.10,152.71,133.42,133.42,133.42,133.42,133.82,133.82,133.82,133.82,133.82,21.12
  └─ Other fixed assets,18.35,3.51,8.01,10.00,11.26,13.41,7.50,7.81,8.13,8.76,13.90,
  └─ Gross Block,1144.27,1892.31,1932.23,2016.05,2136.92,2269.15,1723.76,1775.07,2357.84,2444.48,1001.78,
  └─ Accumulated Depreciation,656.76,63.50,139.38,218.18,301.45,406.67,292.42,351.25,417.81,487.27,136.35,
CWIP,424,102,143,147,154,168,78,320,19,23,7,0
Investments,209,774,878,911,815,855,952,1126,1242,1270,1425,2581
Other Assets,4998,5306,4767,5395,6469,3668,2883,3341,1848,1561,2729,511
  └─ Inventories,988,728,707,1051,1765,549,222,504,399,316,172,268
  └─ Trade receivables,3310,4100,3461,3390,3906,2219,454,634,780,598,86,90
  └─ Cash Equivalents,36,19,72,169,84,324,609,705,427,389,212,62
  └─ Loans n Advances,6,34,21,17,10,-2,-5,7,5,17,1,4
  └─ Other asset items,657,424,505,768,703,579,1604,1492,237,241,2257,88
Total Assets,6118,8011,7580,8250,9273,6554,5344,6211,5050,4811,5026,3251
