Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,1160,1163,1165,1286,1289,1295,1383,1390,1397,1405,1425,1432
Reserves,83545,92948,103467,109344,112964,121665,156204,180663,213101,254739,312481,358946
Deposits,478042,482401,530204,585796,681317,800784,959940,1091366,1210832,1443580,1641637,1830020
Borrowing,119165,189054,170670,229402,210324,213852,143900,161603,189062,207428,218883,220264
Other Liabilities,144167,153190,180219,198453,232899,239696,312385,317616,344099,456911,467815,503835
  └─ Non controlling int,2506,3356,4865,6008,6581,6795,9588,5981,6687,13888,14837,16511
  └─ Trade Payables,5291,4842,8308,7307,8619,5714,12848,13069,13604,12819,8970,0
  └─ Other liability items,136370,144993,167045,185138,217700,227187,289948,298567,323808,430204,444008,487324
Total Liabilities,826079,918756,985725,1124281,1238794,1377292,1573812,1752637,1958490,2364063,2642241,2914498
Fixed Assets,5871,8713,9338,9465,9660,10409,10809,10707,11070,15714,24272,17420
  └─ Building,5176.47,8065.03,8809.35,8954.62,9164.13,9428.99,9578.21,9434.58,9434.04,10297.55,11482.59,
  └─ Furniture n fittings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9878.49,0.00,0.00,0.00,
  └─ Other fixed assets,7257.12,7686.67,8074.40,8772.87,8967.75,10286.90,11487.27,1890.41,12991.84,19168.64,28187.02,
  └─ Gross Block,12433.59,15751.70,16883.75,17727.49,18131.88,19715.89,21065.48,21203.48,22425.88,29466.19,39669.61,
  └─ Accumulated Depreciation,6562.38,7038.24,7545.79,8262.49,8471.46,9307.24,10256.22,10496.74,11355.54,13751.75,15397.75,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0
Investments,274311,286044,304373,372208,398201,443473,536579,567098,639552,827163,886377,870720
Other Assets,545897,623999,672013,742608,830933,923411,1026424,1174833,1307868,1521186,1731593,2026358
  └─ Cash Equivalents,18979,20530,24509,25061,29155,25342,39161,102403,59968,80987,113747,121237
  └─ Loans n Advances,3759,3532,6295,6666,10187,7388,5025,2624,2037,1260,693,1644658
  └─ Other asset items,523159,599937,641209,710882,791591,890681,982239,1069806,1245863,1438939,1617153,260463
Total Assets,826079,918756,985725,1124281,1238794,1377292,1573812,1752637,1958490,2364063,2642241,2914498
