Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,22,22,22,22,22,22,22,22,22,22,22,22,
Reserves,398,400,377,378,300,240,99,-67,-173,-136,-156,-181,
Borrowings,442,529,718,826,1108,1065,1099,1127,1064,414,382,367,
  └─ Long term Borrowings,331,391,653,765,1045,1016,1009,459,403,364,361,216,
  └─ Short term Borrowings,106,133,59,56,58,44,90,668,661,50,22,152,
  └─ Other Borrowings,5,5,5,5,5,5,0,0,0,-0,0,,
Other Liabilities,303,365,469,498,498,381,360,520,564,410,243,217,
  └─ Non controlling int,2,2,51,51,44,15,-6,-54,-58,4,4,4,
  └─ Trade Payables,67,64,51,76,152,131,152,152,140,79,12,14,
  └─ Advance from Customers,0,0,0,0,0,5,13,12,12,8,0,,
  └─ Other liability items,234,299,366,371,301,229,201,410,470,320,227,198,
Total Liabilities,1165,1316,1586,1725,1928,1707,1581,1603,1477,710,491,425,
Fixed Assets,228,227,251,722,846,850,748,722,692,108,108,108,
  └─ Land,132.20,132.70,136.41,137.40,137.75,116.84,115.86,115.86,115.86,108.00,108.00,,
  └─ Building,3.43,3.43,0.00,315.24,403.84,408.01,408.06,408.06,408.10,0.04,0.04,,
  └─ Plant Machinery,2.51,2.51,0.17,143.10,166.68,183.41,181.68,181.65,182.19,0.09,0.09,,
  └─ Equipments,0.65,0.69,0.22,1.08,1.24,1.27,1.25,1.27,1.40,0.09,0.09,,
  └─ Computers,1.52,1.58,0.22,3.80,4.79,4.93,4.92,5.02,5.20,0.16,0.17,,
  └─ Furniture n fittings,2.61,2.63,0.41,24.53,49.72,60.77,63.79,63.82,64.03,0.05,0.05,,
  └─ Vehicles,0.98,0.79,0.34,0.34,0.40,0.32,0.39,0.96,0.60,0.60,0.60,,
  └─ Intangible Assets,90.95,90.95,114.03,114.03,115.43,123.51,45.95,45.95,37.87,0.00,0.00,0.00,
  └─ Other fixed assets,0.26,0.26,0.04,1.44,2.17,2.50,2.56,2.55,2.47,0.00,0.01,,
  └─ Gross Block,235.11,235.54,251.84,740.96,882.02,901.56,824.46,825.14,817.72,109.03,109.05,,
  └─ Accumulated Depreciation,7.43,8.20,0.57,18.54,36.09,51.81,76.96,102.70,125.28,0.75,0.85,,
CWIP,155,204,496,158,46,36,34,35,35,35,35,35,
Investments,213,221,138,137,133,136,136,116,103,81,67,59,
Other Assets,570,664,700,706,902,685,663,729,646,486,281,223,
  └─ Inventories,281,278,246,233,507,426,425,431,421,322,219,179,
  └─ Trade receivables,67,93,77,138,116,35,78,104,87,60,9,8,
    └─ Receivables over 6m,7.01,2.80,0.00,0.00,0.00,0.00,0.00,0.00,58.89,54.25,7.84,,9.32
    └─ Receivables under 6m,60.02,89.90,76.61,138.09,115.81,34.56,79.38,105.41,29.35,6.17,0.97,,65.72
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,0.00,-1.63,-1.63,-0.95,0.00,0.00,,0.00
  └─ Cash Equivalents,14,8,50,15,24,16,15,28,19,3,2,2,
  └─ Loans n Advances,8,12,245,187,107,78,78,68,45,44,38,2,
  └─ Other asset items,200,272,83,133,149,131,67,99,74,56,14,32,
Total Assets,1165,1316,1586,1725,1928,1707,1581,1603,1477,710,491,425,
