Metric,Mar 2010,Mar 2011,Mar 2012,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Equity Capital,2.98,2.98,2.98,4.03,4.03,4.03,4.03
Reserves,19.99,22.59,24.64,30.87,31.54,32.31,27.54
Borrowings,2.05,4.00,5.40,7.00,4.49,6.63,13.18
  └─ Long term Borrowings,,0.00,0.00,0.00,2.11,1.57,0.88
  └─ Short term Borrowings,,4.00,5.40,7.00,2.37,5.06,12.30
  └─ Other Borrowings,2.05,0.00,0.00,0.00,0.01,0.00,0.00
Other Liabilities,4.69,5.47,4.80,5.81,7.19,11.40,13.78
  └─ Trade Payables,3.38,3.63,2.88,3.55,4.09,6.79,9.04
  └─ Advance from Customers,0.47,0.00,0.00,0.15,0.41,1.29,1.86
  └─ Other liability items,0.84,1.84,1.92,2.11,2.69,3.32,2.88
Total Liabilities,29.71,35.04,37.82,47.71,47.25,54.37,58.53
Fixed Assets,12.29,10.70,11.01,19.94,17.93,18.54,20.92
  └─ Land,1.29,1.94,1.88,2.53,2.53,2.53,2.53
  └─ Building,4.71,4.77,5.38,15.02,15.02,15.68,16.39
  └─ Plant Machinery,7.54,7.94,8.53,18.73,18.80,20.42,23.30
  └─ Furniture n fittings,0.97,0.99,1.13,1.69,1.70,1.84,2.47
  └─ Vehicles,0.49,0.85,0.81,1.18,1.18,1.18,1.18
  └─ Wind turbines,1.50,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
  └─ Intangible Assets,2.01,2.01,2.01,-0.00,-0.00,-0.00,-0.00
  └─ Other fixed assets,2.21,1.50,1.50,0.01,-0.00,-0.00,-0.00
  └─ Gross Block,20.72,20.00,21.24,39.16,39.23,41.65,45.87
  └─ Accumulated Depreciation,8.43,9.30,10.23,19.22,21.30,23.11,24.95
CWIP,0.00,0.00,0.00,0.00,0.50,0.50,0.00
Investments,0.02,0.02,0.02,0.03,0.03,0.02,0.02
Other Assets,17.40,24.32,26.79,27.74,28.79,35.31,37.59
  └─ Inventories,4.74,5.51,6.72,11.26,14.25,19.14,23.53
  └─ Trade receivables,4.66,4.44,1.74,11.53,7.45,6.98,4.99
  └─ Cash Equivalents,0.38,3.52,1.84,1.51,2.37,4.18,4.58
  └─ Loans n Advances,-0.00,10.72,16.23,-0.00,-0.00,-0.00,-0.00
  └─ Other asset items,7.62,0.13,0.26,3.44,4.72,5.01,4.49
Total Assets,29.71,35.04,37.82,47.71,47.25,54.37,58.53
