Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,24.46,24.46,24.46,24.46,24.46,24.46,24.46,24.46,48.46,48.89,53.99,55.13,
Reserves,30.65,30.48,31.47,6.88,1.81,-4.82,-7.99,-10.25,-19.25,-18.70,-22.90,-26.47,
Borrowing,3.79,3.12,8.35,16.10,19.36,23.02,43.25,42.94,40.42,38.52,41.17,30.67,
Other Liabilities,15.73,15.83,20.56,20.02,22.15,19.21,34.74,45.60,36.57,30.27,27.76,4.64,
  └─ Non controlling int,5.73,5.43,5.72,6.07,6.14,4.11,4.41,4.54,4.25,4.46,4.12,-0.00,
  └─ Trade Payables,7.43,7.78,11.95,10.35,12.81,11.26,23.35,31.90,29.62,23.43,20.93,0.40,
  └─ Other liability items,2.57,2.62,2.89,3.60,3.20,3.84,6.98,9.16,2.70,2.38,2.71,4.24,
Total Liabilities,74.63,73.89,84.84,67.46,67.78,61.87,94.46,102.75,106.20,98.98,100.02,63.97,
Fixed Assets,7.29,7.04,6.77,16.61,16.29,16.85,16.31,15.80,15.26,15.18,14.87,7.65,
  └─ Land,0.00,0.00,0.00,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,,
  └─ Building,0.00,0.00,0.00,4.89,9.68,9.68,9.68,9.68,9.65,9.76,9.83,,
  └─ Equipments,1.36,1.42,1.46,6.55,1.78,1.81,1.83,1.86,1.86,1.92,1.95,,
  └─ Computers,2.13,2.14,2.15,2.18,2.21,2.32,2.34,2.35,2.42,2.47,2.54,,
  └─ Furniture n fittings,1.07,1.07,1.09,1.61,1.63,1.99,2.06,2.11,2.12,2.12,2.17,,
  └─ Vehicles,0.65,0.67,0.67,0.66,0.67,0.67,0.67,0.67,0.67,0.67,0.67,,
  └─ Intangible Assets,6.88,6.88,6.89,8.02,8.02,8.07,8.07,8.07,7.93,7.89,7.90,0.04,
  └─ Other fixed assets,1.15,1.16,1.16,1.18,1.17,1.65,1.70,1.71,1.73,1.96,1.91,,
  └─ Gross Block,13.24,13.34,13.42,25.40,25.47,26.50,26.66,26.76,26.69,27.10,27.28,,
  └─ Accumulated Depreciation,5.95,6.30,6.64,8.79,9.18,9.65,10.35,10.96,11.43,11.91,12.41,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,23.24,24.15,20.01,0.89,0.68,0.70,0.13,0.14,0.15,0.06,0.10,13.47,
Other Assets,44.10,42.70,58.06,49.96,50.81,44.32,78.02,86.81,90.79,83.74,85.05,42.85,
  └─ Inventories,0.00,0.00,0.06,0.18,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Trade receivables,4.68,4.60,6.79,7.36,12.91,6.40,10.24,11.71,14.18,9.22,5.48,0.12,
    └─ Receivables over 6m,2.58,2.63,2.77,2.86,-0.00,-0.00,10.04,9.99,-0.00,11.36,4.57,,2.82
    └─ Receivables under 6m,2.10,1.96,4.02,4.51,14.18,10.61,4.41,5.94,21.66,2.84,3.88,,1.66
    └─ Prov for Doubtful,-0.00,-0.00,-0.00,-0.00,-1.27,-4.20,-4.21,-4.21,-7.48,-4.97,-2.97,,-0.00
  └─ Cash Equivalents,3.17,2.28,3.15,4.73,5.74,6.36,14.41,25.31,29.44,8.38,8.47,1.69,
  └─ Loans n Advances,1.92,2.19,1.55,1.74,1.63,1.36,1.85,2.21,2.21,2.16,1.87,22.09,
  └─ Other asset items,34.33,33.63,46.51,35.95,30.46,30.13,51.52,47.58,44.96,63.98,69.23,18.95,
Total Assets,74.63,73.89,84.84,67.46,67.78,61.87,94.46,102.75,106.20,98.98,100.02,63.97,
