Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.75,0.75,2.65,4.00,8.00,8.00
Reserves,1.37,4.04,6.70,8.96,6.88,14.54
Borrowings,0.00,0.97,3.29,4.47,3.17,2.77
  └─ Long term Borrowings,0.00,0.00,0.00,0.00,0.00,0.05
  └─ Short term Borrowings,0.00,0.00,0.00,0.00,0.00,1.54
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,1.18
  └─ Other Borrowings,0.00,0.97,3.29,4.47,3.17,
Other Liabilities,0.01,2.46,3.98,4.32,3.93,7.39
  └─ Trade Payables,0.01,1.79,3.51,3.79,3.02,4.63
  └─ Advance from Customers,0.00,0.00,0.01,0.01,0.24,
  └─ Other liability items,0.00,0.67,0.46,0.52,0.67,2.76
Total Liabilities,2.13,8.22,16.62,21.75,21.98,32.70
Fixed Assets,0.00,0.91,2.15,3.35,5.04,10.27
  └─ Land,0.00,0.00,0.00,0.85,3.67,
  └─ Building,0.00,0.46,1.45,1.96,1.01,
  └─ Plant Machinery,0.00,0.74,1.20,1.35,1.40,
  └─ Equipments,0.04,0.08,0.17,0.16,0.17,
  └─ Computers,0.00,0.02,0.01,0.01,0.02,
  └─ Vehicles,0.00,0.00,0.01,0.40,0.40,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,4.41
  └─ Other fixed assets,0.00,0.00,0.01,0.01,0.00,
  └─ Gross Block,0.04,1.30,2.85,4.74,6.67,
  └─ Accumulated Depreciation,0.03,0.39,0.69,1.39,1.63,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.00,0.26,0.51,0.76,2.15,0.61
Other Assets,2.13,7.05,13.96,17.64,14.79,21.82
  └─ Inventories,0.00,0.93,2.06,2.61,5.36,6.26
  └─ Trade receivables,0.00,4.37,5.10,7.15,4.71,9.15
  └─ Cash Equivalents,2.12,1.47,4.00,2.81,3.01,3.88
  └─ Loans n Advances,0.00,0.12,1.12,3.30,1.22,0.18
  └─ Other asset items,0.01,0.16,1.68,1.77,0.49,2.35
Total Assets,2.13,8.22,16.62,21.75,21.98,32.70
