Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,55,83,83,83,83,83,83,83,83,83,84,168,
Reserves,260,425,512,705,862,949,1162,1418,1583,1766,2089,2341,
Borrowings,27,0,0,0,0,0,150,533,420,247,157,199,
  └─ Long term Borrowings,0,0,0,0,0,0,0,167,83,0,0,0,
  └─ Short term Borrowings,0,0,0,0,0,0,0,179,153,83,0,0,
  └─ Lease Liabilities,0,0,0,0,0,0,150,187,183,164,157,199,
  └─ Preference Capital,27,0,0,0,0,0,0,0,0,0,0,0,
  └─ Other Borrowings,0,0,0,0,0,0,-0,-0,0,0,0,,
Other Liabilities,134,118,95,128,145,341,265,309,297,357,383,439,
  └─ Non controlling int,2,3,2,4,5,21,31,35,33,36,34,33,
  └─ Trade Payables,34,42,52,65,80,118,144,147,156,187,199,181,
  └─ Advance from Customers,2,3,3,6,5,7,8,11,10,11,9,,
  └─ Other liability items,96,69,36,53,54,195,81,114,97,124,142,225,
Total Liabilities,475,625,690,916,1091,1374,1661,2343,2383,2454,2713,3146,
Fixed Assets,150,166,152,208,209,413,447,1369,1305,1228,1168,1257,
  └─ Land,15,26,19,19,19,27,27,27,27,27,27,,
  └─ Building,54,61,38,82,83,234,284,403,445,435,469,,
  └─ Plant Machinery,99,112,60,83,99,125,151,211,235,256,286,,
  └─ Equipments,0,22,0,0,0,0,0,0,0,0,0,,
  └─ Computers,19,0,8,12,24,31,33,41,45,47,52,,
  └─ Furniture n fittings,9,11,3,6,6,7,8,18,20,20,20,,
  └─ Vehicles,2,3,2,2,3,4,4,5,5,5,3,,
  └─ Intangible Assets,66,68,29,29,29,94,109,763,768,768,768,741,
  └─ Other fixed assets,30,34,21,30,38,53,68,257,263,303,312,,
  └─ Gross Block,295,336,180,264,302,574,684,1726,1807,1862,1938,,
  └─ Accumulated Depreciation,145,170,28,56,93,161,236,357,502,635,769,,
CWIP,1,4,18,10,3,11,10,15,5,6,3,6,
Investments,38,64,106,145,185,164,59,65,150,114,327,423,
Other Assets,286,391,414,554,694,786,1144,893,923,1107,1215,1461,
  └─ Inventories,14,15,18,27,29,57,43,53,34,37,36,44,
  └─ Trade receivables,31,36,42,41,53,51,67,85,71,77,88,111,
    └─ Receivables over 6m,3,3,0,0,0,0,0,31,32,30,28,,1
    └─ Receivables under 6m,32,37,48,50,67,68,88,83,73,79,89,,26
    └─ Prov for Doubtful,-4,-3,-7,-9,-14,-17,-22,-28,-35,-31,-29,,-2
  └─ Cash Equivalents,148,210,240,314,490,569,926,618,665,830,839,910,
  └─ Loans n Advances,41,65,11,12,10,16,11,18,16,19,21,211,
  └─ Other asset items,52,66,104,160,112,93,98,120,137,142,230,185,
Total Assets,475,625,690,916,1091,1374,1661,2343,2383,2454,2713,3146,
