Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,18,18,19,19,19,19,19,19,19,29,36,36,
Reserves,11,7,17,27,39,36,28,20,17,97,123,130,
Borrowings,103,102,108,124,122,128,126,139,143,111,150,110,
  └─ Long term Borrowings,48,31,37,85,59,74,52,57,72,45,76,70,
  └─ Short term Borrowings,37,45,43,26,38,32,35,41,34,32,40,40,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,4,1,0,
  └─ Other Borrowings,18,27,29,13,25,22,39,41,37,29,34,,
Other Liabilities,18,36,40,34,38,42,62,59,60,51,74,91,
  └─ Non controlling int,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,9,18,18,17,13,10,20,21,25,19,25,27,
  └─ Advance from Customers,2,7,13,6,3,8,16,7,7,6,10,,
  └─ Other liability items,8,11,9,11,23,23,26,31,28,26,39,64,
Total Liabilities,150,163,184,205,219,225,236,237,239,288,383,368,
Fixed Assets,52,56,76,88,116,120,123,123,119,136,192,190,
  └─ Land,3.73,3.73,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,,
  └─ Building,13.35,13.64,13.64,13.65,28.72,29.43,29.43,29.43,29.51,29.56,29.56,,
  └─ Plant Machinery,75.86,83.36,92.05,102.00,110.53,114.06,115.31,116.91,122.30,119.48,173.04,,
  └─ Equipments,1.46,1.60,1.66,1.81,2.38,2.53,2.59,2.62,2.74,1.17,1.51,,
  └─ Furniture n fittings,2.12,2.17,2.20,2.75,3.26,3.27,3.39,3.39,3.42,2.03,3.98,,
  └─ Vehicles,3.92,2.86,4.43,3.87,5.20,6.33,6.33,5.19,7.06,6.04,6.04,,
  └─ Intangible Assets,0.05,0.05,0.05,0.05,0.05,0.07,0.07,0.05,0.05,0.05,0.05,41.64,
  └─ Other fixed assets,2.15,2.21,16.77,24.58,32.32,40.55,52.67,56.47,56.81,62.53,60.36,,
  └─ Gross Block,102.64,109.62,134.54,152.45,186.20,199.98,213.53,217.80,225.63,224.60,278.28,,
  └─ Accumulated Depreciation,50.24,53.60,58.09,64.12,70.50,79.96,90.45,94.79,106.92,88.26,85.89,,
CWIP,5,14,9,14,0,1,1,1,1,1,1,1,
Investments,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,
Other Assets,93,94,99,102,103,104,112,114,120,151,190,178,
  └─ Inventories,13,30,38,45,52,57,64,67,76,80,85,87,
  └─ Trade receivables,29,40,30,23,18,9,11,13,16,26,37,27,
    └─ Receivables over 6m,12.62,12.02,0.00,0.00,0.00,0.00,0.00,5.80,8.90,4.86,10.47,,9.68
    └─ Receivables under 6m,16.65,27.48,30.27,22.93,18.33,9.39,10.98,7.54,7.80,21.31,26.10,,18.32
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,0.00,-0.40,-0.60,-0.60,-0.60,0.00,,0.00
  └─ Cash Equivalents,2,1,2,2,2,2,2,2,1,2,1,5,
  └─ Loans n Advances,22,15,16,9,7,8,8,4,4,9,17,2,
  └─ Other asset items,28,8,12,23,23,29,27,28,23,35,50,56,
Total Assets,150,163,184,205,219,225,236,237,239,288,383,368,
