Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,26,26,26,26,27,27,28,28,28,32,33,33,
Reserves,187,188,156,227,365,420,505,666,778,1150,1295,1385,
Borrowings,62,58,112,82,77,73,88,97,412,633,765,761,
  └─ Long term Borrowings,18,16,67,31,37,34,48,42,287,210,217,325,
  └─ Short term Borrowings,43,42,45,50,38,36,35,45,118,216,312,178,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,7,207,235,259,
  └─ Other Borrowings,0,0,0,0,2,2,5,10,0,0,0,,
Other Liabilities,97,91,113,141,151,185,168,259,421,388,457,556,
  └─ Non controlling int,17,17,17,19,21,21,21,78,81,86,120,123,
  └─ Trade Payables,36,30,29,29,22,24,8,17,135,50,98,107,
  └─ Advance from Customers,0,0,0,0,0,0,0,0,0,9,13,,
  └─ Other liability items,44,44,68,94,109,139,139,164,206,243,226,327,
Total Liabilities,372,363,407,476,620,705,789,1050,1640,2202,2550,2736,
Fixed Assets,183,180,199,243,356,378,456,554,708,1010,1048,1112,
  └─ Land,26,26,27,29,39,40,34,37,41,298,364,,
  └─ Building,88,89,103,128,141,151,185,183,191,261,292,,
  └─ Plant Machinery,176,177,191,220,305,323,390,442,423,483,540,,
  └─ Equipments,32,34,44,53,78,107,124,141,153,208,247,,
  └─ Computers,1,1,2,2,3,3,4,4,0,0,0,,
  └─ Furniture n fittings,17,17,17,18,18,18,18,21,1,1,2,,
  └─ Vehicles,7,11,14,18,25,32,37,39,107,135,147,,
  └─ Intangible Assets,0,0,0,0,0,8,20,95,107,107,108,108,
  └─ Other fixed assets,-0,-0,0,-0,0,0,0,6,19,4,4,,
  └─ Gross Block,349,355,398,467,609,683,813,967,1042,1499,1703,,
  └─ Accumulated Depreciation,166,175,199,224,254,305,357,413,334,488,655,,
CWIP,15,15,29,23,20,39,19,63,37,23,83,28,
Investments,8,8,10,13,29,8,12,29,30,35,7,7,
Other Assets,166,160,170,197,215,281,302,405,864,1134,1412,1590,
  └─ Inventories,58,55,54,61,77,74,78,111,291,203,249,209,
  └─ Trade receivables,62,55,61,62,58,76,66,68,126,158,315,219,
    └─ Receivables over 6m,3,2,0,0,58,0,2,1,2,12,58,,6
    └─ Receivables under 6m,59,54,61,62,0,76,64,67,125,147,258,,59
    └─ Prov for Doubtful,0,0,0,0,0,0,0,0,0,-2,-2,,0
  └─ Cash Equivalents,16,14,10,18,22,21,18,21,74,259,158,223,
  └─ Loans n Advances,0,0,0,0,0,5,28,35,70,244,167,343,
  └─ Other asset items,30,36,44,55,59,106,112,170,303,270,524,595,
Total Assets,372,363,407,476,620,705,789,1050,1640,2202,2550,2736,
