Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45,14.45
Reserves,-0.35,1.29,6.40,6.56,5.30,5.22,7.21,6.64,7.17,7.59,9.74
Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.36,0.03,0.27,0.08
  └─ Short term Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.36,0.03,0.27,0.08
Other Liabilities,0.21,3.57,2.50,2.54,2.53,2.31,1.85,1.85,2.12,3.58,3.22
  └─ Non controlling int,0.10,2.13,0.10,0.10,0.26,0.25,0.26,0.25,0.26,0.26,0.27
  └─ Trade Payables,0.00,1.40,0.01,0.00,0.00,0.00,0.00,0.00,0.00,1.34,0.13
  └─ Other liability items,0.11,0.04,2.39,2.44,2.27,2.06,1.59,1.60,1.86,1.98,2.82
Total Liabilities,14.31,19.31,23.35,23.55,22.28,21.98,23.79,23.30,23.77,25.89,27.49
Fixed Assets,3.36,3.18,3.01,2.85,2.71,2.57,2.44,2.34,2.23,2.10,2.00
  └─ Building,0.00,0.00,3.12,3.12,3.12,3.12,0.00,0.00,0.00,0.00,
  └─ Plant Machinery,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
  └─ Equipments,3.36,3.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Computers,0.03,0.06,0.01,0.01,0.01,0.01,0.01,0.03,0.05,0.05,
  └─ Furniture n fittings,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
  └─ Vehicles,0.07,0.07,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.00,
  └─ Other fixed assets,0.02,0.01,0.00,0.00,0.00,0.00,3.12,3.12,3.13,3.13,
  └─ Gross Block,3.50,3.52,3.18,3.18,3.18,3.18,3.18,3.20,3.20,3.20,
  └─ Accumulated Depreciation,0.13,0.34,0.17,0.32,0.47,0.61,0.74,0.86,0.98,1.10,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,2.33,8.91,14.71,15.23,14.57,13.99,16.00,16.28,16.65,16.76,16.96
Other Assets,8.62,7.22,5.63,5.47,5.00,5.42,5.35,4.68,4.89,7.03,8.53
  └─ Inventories,4.27,4.84,3.45,3.99,2.94,3.65,4.30,3.80,3.24,5.94,4.62
  └─ Trade receivables,0.00,1.57,0.00,0.22,0.00,0.00,0.57,0.51,1.37,0.93,3.54
  └─ Cash Equivalents,1.04,0.34,1.16,0.83,0.24,0.18,0.16,0.24,0.12,0.05,0.13
  └─ Loans n Advances,2.97,0.01,0.79,0.17,1.74,1.48,0.04,0.04,0.00,0.00,0.00
  └─ Other asset items,0.34,0.46,0.23,0.26,0.08,0.11,0.28,0.09,0.16,0.11,0.24
Total Assets,14.31,19.31,23.35,23.55,22.28,21.98,23.79,23.30,23.77,25.89,27.49
