Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,10,10,10,10,10,15,15,15,15,15,15,15,
Reserves,668,672,690,705,716,704,727,760,772,823,842,906,
Borrowings,139,132,114,206,198,228,358,459,550,569,628,798,
  └─ Long term Borrowings,95,51,35,32,29,39,149,185,232,224,315,380,
  └─ Short term Borrowings,28,61,63,159,166,174,205,271,317,343,308,414,
  └─ Lease Liabilities,0,0,0,0,0,5,5,2,1,2,4,4,
  └─ Other Borrowings,16,20,16,16,2,10,0,0,0,0,0,,
Other Liabilities,84,57,87,70,70,97,90,166,148,254,265,364,
  └─ Non controlling int,4,0,0,0,0,0,6,11,16,19,20,33,
  └─ Trade Payables,43,46,71,53,52,54,56,130,81,91,113,145,
  └─ Advance from Customers,1,2,2,1,3,27,8,4,18,15,65,,
  └─ Other liability items,37,9,13,16,15,15,20,22,32,129,66,186,
Total Liabilities,901,871,901,991,994,1044,1192,1401,1485,1661,1749,2083,
Fixed Assets,290,301,323,376,427,441,463,566,666,717,813,842,
  └─ Land,19,19,19,19,19,19,19,20,17,16,27,,
  └─ Building,71,30,35,34,40,43,45,47,63,70,74,,
  └─ Plant Machinery,193,166,169,173,244,293,341,467,549,613,736,,
  └─ Equipments,6,4,4,4,6,6,6,9,10,11,13,,
  └─ Computers,1,0,1,1,1,1,1,1,1,1,2,,
  └─ Furniture n fittings,6,3,3,3,4,4,4,4,4,5,5,,
  └─ Vehicles,3,1,2,2,2,2,3,3,3,2,3,,
  └─ Intangible Assets,46,8,8,8,8,8,8,8,8,3,3,107,
  └─ Other fixed assets,7,86,118,191,189,191,194,195,210,220,218,,
  └─ Gross Block,352,317,359,436,513,567,621,755,864,941,1082,,
  └─ Accumulated Depreciation,62,16,37,60,86,126,158,189,199,224,269,,
CWIP,17,1,3,12,13,11,72,25,32,7,7,162,
Investments,257,288,257,272,258,242,277,291,285,275,268,276,
Other Assets,337,281,319,331,296,350,380,519,504,663,661,803,
  └─ Inventories,34,42,64,69,57,71,67,162,137,230,172,173,
  └─ Trade receivables,55,70,72,58,40,54,67,86,67,52,65,61,
    └─ Receivables over 6m,7,0,0,0,0,0,0,0,37,22,18,,9
    └─ Receivables under 6m,50,70,74,61,44,60,74,94,37,34,50,,36
    └─ Prov for Doubtful,-2,0,-2,-3,-4,-6,-7,-7,-7,-5,-3,,-1
  └─ Cash Equivalents,124,142,158,151,133,121,15,108,196,235,192,195,
  └─ Loans n Advances,0,3,3,9,7,11,7,9,15,39,44,55,
  └─ Other asset items,124,23,22,43,59,93,225,155,88,107,189,319,
Total Assets,901,871,901,991,994,1044,1192,1401,1485,1661,1749,2083,
