Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,11,11,13,13,13,13,13,13,13,13,13,13,
Reserves,-1085,-1265,-1379,-1375,-1235,-1106,-1055,-1095,-1109,-794,-172,-167,
Borrowings,3197,3186,3073,2851,2616,2294,2234,2087,1986,1770,1287,1064,
  └─ Long term Borrowings,1288,1745,1828,1607,1443,1273,1013,362,245,607,353,0,
  └─ Short term Borrowings,499,298,247,242,152,29,1219,1722,1740,1163,930,1060,
  └─ Lease Liabilities,0,0,0,0,0,0,1,2,2,1,4,3,
  └─ Preference Capital,12,41,0,0,0,0,0,0,0,0,0,0,
  └─ Other Borrowings,1398,1103,999,1001,1020,992,0,0,0,0,0,,
Other Liabilities,354,368,512,671,775,720,705,741,862,852,790,1103,
  └─ Non controlling int,6,6,0,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,218,261,367,475,476,449,423,387,376,427,459,481,
  └─ Advance from Customers,93,66,101,114,216,161,209,281,334,280,242,,
  └─ Other liability items,36,34,45,82,83,109,74,73,152,144,89,622,
Total Liabilities,2477,2300,2219,2160,2169,1920,1897,1745,1752,1841,1918,2013,
Fixed Assets,1457,1321,1118,1027,949,825,738,698,638,613,601,626,
  └─ Land,175.95,176.42,169.87,169.98,170.21,152.92,152.92,152.92,152.92,152.92,151.60,,
  └─ Building,374.58,374.71,278.32,281.75,289.57,294.78,302.57,305.24,310.87,311.67,306.07,,
  └─ Plant Machinery,1745.98,1760.56,766.51,818.37,866.94,881.61,903.62,945.09,964.84,984.66,986.52,,
  └─ Equipments,4.68,5.21,2.15,2.83,4.66,4.70,5.39,6.10,6.31,7.00,7.59,,
  └─ Computers,14.06,14.91,4.38,5.41,7.84,9.57,10.49,11.15,11.30,11.39,12.82,,
  └─ Furniture n fittings,8.30,8.58,3.30,4.17,5.88,4.78,4.92,4.99,5.05,5.08,5.09,,
  └─ Vehicles,10.11,11.50,4.44,4.74,4.84,5.19,6.35,7.28,7.36,7.36,12.80,,
  └─ Intangible Assets,74.70,74.70,36.48,36.48,36.48,36.49,36.49,36.49,0.03,0.03,0.03,1.23,
  └─ Other fixed assets,4.31,4.33,0.62,0.62,2.45,5.79,6.65,7.14,7.14,7.14,7.15,,
  └─ Gross Block,2412.67,2430.92,1266.07,1324.35,1388.87,1395.83,1429.40,1476.40,1465.82,1487.25,1489.67,,
  └─ Accumulated Depreciation,955.68,1109.96,148.46,297.71,440.16,570.60,690.97,778.87,828.06,874.67,888.99,,
CWIP,21,21,22,17,29,28,27,33,26,44,98,138,
Investments,0,2,7,7,7,7,7,8,8,8,8,8,
Other Assets,998,957,1073,1108,1184,1060,1124,1007,1081,1177,1212,1240,
  └─ Inventories,337,271,353,448,563,490,503,546,571,618,593,571,
  └─ Trade receivables,320,263,303,369,334,316,277,167,208,224,257,259,
    └─ Receivables over 6m,198,133,0,0,0,0,166,58,144,234,223,,289
    └─ Receivables under 6m,150,194,389,468,429,412,211,211,169,105,93,,117
    └─ Prov for Doubtful,-28,-63,-85,-99,-95,-95,-100,-102,-104,-115,-58,,0
  └─ Cash Equivalents,55,81,40,54,63,47,97,72,73,62,72,91,
  └─ Loans n Advances,150,120,2,3,2,3,3,112,133,145,136,49,
  └─ Other asset items,136,221,374,234,221,203,243,110,96,128,154,269,
Total Assets,2477,2300,2219,2160,2169,1920,1897,1745,1752,1841,1918,2013,
