Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,6,6,6,6,6,6,6,6,6,6,6,6
Reserves,180,204,404,526,693,695,845,1143,1235,1421,1582,1697
Borrowings,95,89,68,10,7,24,9,7,3,2,12,8
  └─ Long term Borrowings,18.15,10.10,9.15,0.90,0.06,0.02,0.01,0.00,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,60.67,67.62,50.43,6.61,6.15,21.26,6.07,5.24,0.89,0.00,0.05,0.09
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,2.80,2.51,2.17,1.78,1.78,12.23,7.79
  └─ Other Borrowings,16.03,11.47,8.43,2.50,0.84,0.04,0.01,0.00,0.00,0.00,0.00,
Other Liabilities,106,121,141,186,209,212,251,330,248,367,319,394
  └─ Trade Payables,54,71,63,87,100,105,123,180,107,185,137,151
  └─ Advance from Customers,1,0,1,1,1,1,1,1,1,1,3,
  └─ Other liability items,51,50,78,98,108,106,127,149,140,180,179,244
Total Liabilities,387,421,619,728,916,937,1111,1487,1493,1795,1920,2105
Fixed Assets,158,164,183,203,238,376,389,427,428,428,459,476
  └─ Land,4.57,4.55,7.38,7.62,7.62,28.28,38.09,38.09,38.09,39.12,29.31,
  └─ Building,37.48,41.59,36.29,42.15,45.70,63.88,66.90,71.45,72.14,76.13,79.91,
  └─ Plant Machinery,195.79,199.90,137.78,161.11,197.94,290.05,310.13,364.95,388.51,404.54,452.49,
  └─ Equipments,1.75,9.82,1.53,3.49,4.19,5.29,5.33,5.80,6.28,6.67,7.13,
  └─ Computers,6.71,7.00,1.63,2.12,3.23,3.47,3.69,4.71,5.70,5.63,5.93,
  └─ Furniture n fittings,11.92,7.30,8.52,10.77,20.29,27.19,32.94,39.38,41.10,41.62,43.50,
  └─ Vehicles,2.89,2.41,2.20,2.74,3.49,3.53,3.33,3.20,3.97,3.70,3.57,
  └─ Intangible Assets,0.08,0.08,0.00,0.00,0.00,18.85,18.85,18.85,18.85,18.85,18.85,22.67
  └─ Other fixed assets,4.01,4.21,2.22,2.52,3.20,3.72,3.14,3.31,3.48,3.51,19.18,
  └─ Gross Block,265.20,276.86,197.55,232.52,285.66,444.26,482.40,549.74,578.12,599.77,659.87,
  └─ Accumulated Depreciation,107.68,113.29,14.31,29.54,47.25,67.85,93.53,122.86,150.52,172.26,201.29,
CWIP,3,3,8,23,12,10,17,21,19,19,13,38
Investments,23,27,211,282,394,264,365,547,625,984,1085,1126
Other Assets,204,227,216,220,272,287,340,492,421,365,364,466
  └─ Inventories,67,63,55,56,69,78,69,165,131,106,94,129
  └─ Trade receivables,106,127,120,125,158,150,173,199,157,185,216,261
  └─ Cash Equivalents,2,5,4,5,4,22,52,68,87,12,16,18
  └─ Loans n Advances,4,3,6,5,9,7,13,9,7,9,10,9
  └─ Other asset items,26,30,31,29,31,31,33,50,39,53,28,47
Total Assets,387,421,619,728,916,937,1111,1487,1493,1795,1920,2105
