Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,100,108,108,108,115,126,139,139,139,139,151,151,
Reserves,1747,1657,1896,1102,2354,4678,8181,8536,9125,9853,17162,19005,
Borrowings,3486,3123,3980,3703,3516,3715,4542,5196,6431,10679,12641,15894,
  └─ Long term Borrowings,567,500,475,500,500,0,1000,1000,0,2660,4000,2250,
  └─ Short term Borrowings,2723,2617,3506,3203,3016,3210,3513,4170,6412,7996,8561,13365,
  └─ Lease Liabilities,0,0,0,0,0,5,29,26,19,23,80,279,
  └─ Other Borrowings,197,5,0,0,0,500,0,0,0,0,0,,
Other Liabilities,2030,1691,1197,3358,2107,1586,3385,3932,7410,15063,25496,46845,
  └─ Non controlling int,228,0,0,0,0,0,0,-2,23,309,261,199,
  └─ Trade Payables,714,595,517,313,248,720,1902,2254,3357,3756,3523,5900,
  └─ Advance from Customers,803,584,417,2634,1484,321,745,846,2262,8812,19530,,
  └─ Other liability items,285,512,262,411,375,546,738,833,1769,2187,2182,40746,
Total Liabilities,7363,6578,7181,8271,8092,10106,16247,17804,23105,35735,55450,81894,
Fixed Assets,117,107,102,113,97,113,174,183,218,997,1271,1711,
  └─ Land,0.09,0.06,0.06,0.06,0.06,0.06,0.08,0.08,0.08,54.35,54.35,,
  └─ Building,9.54,67.09,67.71,80.95,73.75,73.93,74.03,75.28,74.28,571.25,655.90,,
  └─ Plant Machinery,0.00,0.00,0.00,0.00,0.00,10.03,19.65,6.83,21.26,249.94,337.65,,
  └─ Equipments,4.72,2.93,3.51,3.83,3.96,4.26,4.32,4.76,5.20,12.84,15.37,,
  └─ Computers,7.77,6.52,9.78,12.46,14.31,16.65,18.80,20.86,25.04,32.36,49.46,,
  └─ Furniture n fittings,6.90,10.39,10.94,16.02,15.92,18.30,46.74,52.28,92.99,151.09,177.79,,
  └─ Vehicles,3.96,2.08,3.61,4.65,4.93,5.01,3.96,3.72,4.93,7.59,8.89,,
  └─ Intangible Assets,101.16,24.52,24.56,24.56,24.56,24.56,24.56,24.56,20.69,20.69,20.69,16.40,
  └─ Other fixed assets,13.11,7.14,9.04,12.90,13.34,34.74,83.21,109.52,109.25,113.33,288.51,,
  └─ Gross Block,147.25,120.73,129.21,155.43,150.83,187.54,275.35,297.89,353.72,1213.44,1608.61,,
  └─ Accumulated Depreciation,30.00,14.04,27.15,42.80,54.14,74.58,100.86,114.93,136.04,216.19,337.73,,
CWIP,73,1,0,71,100,163,229,340,653,250,116,169,
Investments,0,664,760,1454,2637,3571,5243,4883,2534,3150,5951,5511,
Other Assets,7173,5807,6319,6633,5259,6259,10600,12397,19700,31337,48112,74503,
  └─ Inventories,4727,3923,3966,3733,2211,2125,4801,5668,12073,22565,32928,57807,
  └─ Trade receivables,170,172,231,156,160,433,238,192,359,310,434,554,
    └─ Receivables over 6m,78,0,0,0,0,0,0,0,156,245,387,,49
    └─ Receivables under 6m,92,172,231,197,221,504,317,248,275,65,47,,111
    └─ Prov for Doubtful,0,0,-1,-40,-61,-72,-79,-57,-72,0,0,,0
  └─ Cash Equivalents,695,106,110,333,343,507,673,1339,2016,2920,5386,5718,
  └─ Loans n Advances,59,410,621,911,886,1438,2287,2678,2593,2117,2825,3027,
  └─ Other asset items,1522,1197,1390,1500,1660,1756,2601,2521,2658,3425,6539,7398,
Total Assets,7363,6578,7181,8271,8092,10106,16247,17804,23105,35735,55450,81894,
