Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,104,104,104,104,104,104,104,104,104,104,209,209,
Reserves,265,375,429,494,564,619,773,988,1109,1359,1551,1751,
Borrowings,0,0,0,0,0,0,0,0,2,1,3,2,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.29,2.37,1.35,2.97,2.20,
  └─ Other Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,,
Other Liabilities,122,74,73,92,116,138,206,232,241,317,399,457,
  └─ Non controlling int,14,15,15,16,41,42,43,43,43,44,44,42,
  └─ Trade Payables,7,7,9,4,3,12,13,11,20,28,37,52,
  └─ Advance from Customers,8,7,8,8,9,10,11,6,7,7,7,,
  └─ Other liability items,93,44,41,64,62,75,140,172,171,238,311,362,
Total Liabilities,491,553,606,690,784,862,1084,1326,1457,1781,2162,2419,
Fixed Assets,7,4,5,76,75,74,73,106,125,342,446,502,
  └─ Building,6.75,1.69,1.69,1.69,1.69,1.69,64.94,67.58,67.58,260.95,317.31,,
  └─ Plant Machinery,19.39,1.96,5.07,9.74,14.00,18.21,20.94,41.45,57.76,70.27,123.23,,
  └─ Equipments,1.32,0.41,0.42,2.77,2.88,3.01,3.02,4.00,5.01,14.52,13.23,,
  └─ Computers,2.56,0.44,0.83,0.96,1.18,1.81,2.75,3.56,3.68,4.25,7.45,,
  └─ Furniture n fittings,3.90,0.72,0.72,3.19,3.20,3.29,3.29,3.38,3.45,10.25,7.88,,
  └─ Vehicles,1.29,0.56,1.31,1.53,1.62,1.39,1.16,1.39,0.92,0.92,0.72,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.31,
  └─ Other fixed assets,20.53,2.08,2.86,70.59,74.66,79.37,20.78,38.47,54.36,71.52,108.85,,
  └─ Gross Block,55.74,7.86,12.90,90.47,99.23,108.77,116.88,159.83,192.76,432.68,578.67,,
  └─ Accumulated Depreciation,49.05,4.19,7.68,14.37,23.99,34.42,43.45,53.66,68.16,91.15,132.29,,
CWIP,0,0,0,0,0,0,23,4,174,4,7,6,
Investments,389,457,503,521,593,665,709,925,937,1149,1351,1487,
Other Assets,95,92,98,93,115,123,278,290,221,287,357,424,
  └─ Trade receivables,7,13,13,19,19,26,37,46,38,67,53,65,
    └─ Receivables over 6m,4,1,0,0,0,0,0,0,14,15,16,,3
    └─ Receivables under 6m,7,17,19,23,24,35,49,57,37,67,53,,6
    └─ Prov for Doubtful,-4,-5,-5,-5,-5,-9,-11,-11,-13,-15,-16,,-3
  └─ Cash Equivalents,66,40,48,42,56,54,208,206,71,53,174,83,
  └─ Loans n Advances,1,1,1,2,4,4,4,7,10,21,42,51,
  └─ Other asset items,22,37,35,30,37,39,29,32,103,146,88,226,
Total Assets,491,553,606,690,784,862,1084,1326,1457,1781,2162,2419,
