Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Equity Capital,10,3,10,10,10,10,10,9,9,9,9,9
Reserves,322,410,470,512,624,633,698,787,951,1052,1247,1394
Borrowings,39,16,8,8,5,22,8,48,32,34,27,74
  └─ Short term Borrowings,39.41,16.11,7.69,7.89,4.72,22.21,7.98,8.36,0.96,3.81,0.47,42.18
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.07,30.84,29.71,26.51,32.05
Other Liabilities,145,166,169,185,185,171,217,286,320,310,296,323
  └─ Trade Payables,48,62,64,57,83,78,113,109,175,175,149,140
  └─ Advance from Customers,15,14,16,16,11,9,10,32,10,14,15,13
  └─ Other liability items,82,90,88,112,90,84,93,146,135,121,131,171
Total Liabilities,517,594,657,715,823,835,932,1131,1312,1405,1579,1800
Fixed Assets,67,70,133,138,131,117,117,167,159,165,338,504
  └─ Land,29,29,29,29,30,30,34,34,35,33,33,40
  └─ Building,27,32,81,72,73,73,78,92,98,144,242,275
  └─ Plant Machinery,18,20,38,33,36,29,32,33,34,45,141,152
  └─ Equipments,6,7,8,3,4,5,6,7,8,11,15,17
  └─ Furniture n fittings,2,2,3,1,11,11,11,11,11,3,5,5
  └─ Vehicles,5,4,4,2,2,4,6,4,4,5,4,6
  └─ Wind turbines,9,9,9,10,0,0,0,0,0,0,0,0
  └─ Intangible Assets,0,0,0,0,0,0,0,0,0,0,0,164
  └─ Other fixed assets,1,3,3,3,4,4,4,50,43,14,21,22
  └─ Gross Block,99,107,175,153,160,155,171,230,234,255,461,680
  └─ Accumulated Depreciation,32,37,42,15,29,38,53,64,75,90,123,175
CWIP,22,38,0,0,0,1,4,8,48,153,28,9
Investments,1,47,92,66,182,120,159,278,336,255,240,230
Other Assets,427,438,431,510,510,597,652,679,769,833,973,1057
  └─ Inventories,211,192,173,264,205,207,250,296,347,345,418,399
  └─ Trade receivables,170,194,186,184,208,219,242,243,282,339,347,459
  └─ Cash Equivalents,2,4,2,4,11,1,26,1,2,4,1,1
  └─ Loans n Advances,7,8,9,8,45,61,55,48,6,11,36,29
  └─ Other asset items,36,41,61,49,40,110,78,91,131,133,171,168
Total Assets,517,594,657,715,823,835,932,1131,1312,1405,1579,1800
