Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,5,5,25,25,25,25,117,117,117,118
Reserves,30,34,23,29,28,52,180,290,401,569
Borrowings,7,1,11,39,80,91,216,279,257,292
  └─ Long term Borrowings,0,1,0,19,68,63,146,181,117,163
  └─ Short term Borrowings,6,0,10,17,4,22,41,74,123,116
  └─ Lease Liabilities,0,0,0,4,8,6,29,24,17,13
  └─ Other Borrowings,0,0,0,0,0,0,0,0,0,
Other Liabilities,18,30,19,33,21,27,207,114,115,175
  └─ Non controlling int,0,0,0,2,0,0,0,0,0,0
  └─ Trade Payables,2,5,0,5,6,9,41,38,23,73
  └─ Advance from Customers,0,1,0,0,0,0,1,0,0,
  └─ Other liability items,15,23,19,27,15,18,164,75,91,102
Total Liabilities,60,70,78,127,155,195,720,799,889,1153
Fixed Assets,18,19,18,46,72,72,429,440,444,537
  └─ Land,0,0,0,0,0,0,0,0,0,
  └─ Building,0,0,0,5,17,17,45,47,47,
  └─ Equipments,0,0,0,0,0,1,110,153,161,
  └─ Computers,0,1,1,1,2,2,218,99,132,
  └─ Furniture n fittings,0,0,0,0,0,1,3,6,6,
  └─ Vehicles,1,1,1,1,2,2,3,4,4,
  └─ Intangible Assets,17,17,17,41,54,55,121,240,238,424
  └─ Other fixed assets,0,0,0,-0,-0,0,0,0,6,
  └─ Gross Block,19,19,20,49,75,78,498,549,593,
  └─ Accumulated Depreciation,0,1,1,2,3,5,69,109,149,
CWIP,0,0,0,0,0,0,1,22,42,5
Investments,0,0,0,0,0,0,0,0,5,47
Other Assets,42,51,59,81,83,123,289,337,398,563
  └─ Inventories,0,0,0,0,1,2,19,12,9,19
  └─ Trade receivables,28,35,39,44,45,41,68,235,279,352
    └─ Receivables over 6m,0,0,0,0,0,0,3,56,68,
    └─ Receivables under 6m,28,35,39,44,45,41,65,179,210,
    └─ Prov for Doubtful,0,0,0,0,0,0,-1,0,0,
  └─ Cash Equivalents,0,1,1,10,6,59,54,17,53,58
  └─ Loans n Advances,2,4,5,14,13,2,84,44,17,11
  └─ Other asset items,11,12,14,12,17,19,64,29,41,123
Total Assets,60,70,78,127,155,195,720,799,889,1153
