Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,10,10,10,10,31,100,103,108,108
Reserves,0,0,0,2,7,50,448,853,1193
Borrowings,1,5,31,37,32,60,47,47,62
  └─ Long term Borrowings,0.74,5.47,17.31,16.04,15.47,20.29,19.48,31.40,47.80
  └─ Short term Borrowings,0.00,0.00,13.24,21.02,17.00,39.99,27.13,15.58,14.41
  └─ Other Borrowings,0.00,0.00,0.00,0.01,0.00,-0.01,0.00,0.00,
Other Liabilities,1,2,8,4,10,48,49,175,921
  └─ Trade Payables,1,2,6,1,3,3,3,128,872
  └─ Advance from Customers,0,0,0,1,0,0,0,0,
  └─ Other liability items,0,0,2,3,7,44,46,47,49
Total Liabilities,12,17,49,53,81,258,646,1182,2284
Fixed Assets,0,0,10,10,11,4,4,3,3
  └─ Building,0.00,0.00,3.40,3.40,4.26,2.75,2.75,0.79,
  └─ Plant Machinery,0.00,0.00,7.38,8.55,11.12,11.13,11.13,0.00,
  └─ Equipments,0.01,0.00,0.05,0.06,0.06,0.00,0.00,0.00,
  └─ Computers,0.01,0.01,0.09,0.10,0.10,0.13,0.15,0.00,
  └─ Furniture n fittings,0.00,0.00,0.17,0.24,0.25,0.36,0.36,0.01,
  └─ Vehicles,0.00,0.11,0.11,0.11,0.11,0.00,0.00,0.00,
  └─ Other fixed assets,-0.01,0.00,0.01,0.00,0.01,0.01,0.01,2.41,
  └─ Gross Block,0.01,0.12,11.21,12.46,15.91,14.38,14.40,3.21,
  └─ Accumulated Depreciation,0.00,0.02,0.97,2.82,4.64,10.09,10.77,0.12,
CWIP,0,3,1,3,0,0,0,0,0
Investments,0,0,1,0,0,0,0,0,0
Other Assets,12,15,38,39,70,254,642,1179,2281
  └─ Inventories,0,5,14,36,35,28,25,3,3
  └─ Trade receivables,1,1,18,1,31,221,591,1158,2273
  └─ Cash Equivalents,8,3,0,1,0,0,0,0,0
  └─ Loans n Advances,0,0,0,0,0,1,20,12,4
  └─ Other asset items,3,5,5,1,3,4,5,5,1
Total Assets,12,17,49,53,81,258,646,1182,2284
