Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,55,55,55,55,51,51,51,51,51,51,51,51
Reserves,2178,2257,2463,8247,7874,8007,14188,19625,19521,29915,31040,29171
Borrowings,0,0,0,0,0,0,0,0,240,0,0,1
  └─ Other Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.44,0.00,0.00,0.52
Other Liabilities,125,14,19,1564,1554,122,647,1314,1277,2905,3751,3430
  └─ Non controlling int,1,1,1,1,1,1,2,2,2,0,0,0
  └─ Trade Payables,5,5,10,6,6,5,2,4,4,8,3,7
  └─ Other liability items,119,8,8,1557,1547,116,643,1309,1271,2897,3748,3423
Total Liabilities,2358,2326,2537,9866,9478,8179,14886,20990,21089,32870,34842,32652
Fixed Assets,14,14,14,14,14,15,14,16,15,14,174,171
  └─ Building,0,0,0,0,0,1,1,1,1,1,1,1
  └─ Plant Machinery,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Equipments,1,1,1,1,1,1,1,1,1,1,1,1
  └─ Furniture n fittings,1,1,1,1,1,1,1,1,1,1,1,1
  └─ Vehicles,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Intangible Assets,13,13,13,13,13,13,13,13,13,13,13,13
  └─ Other fixed assets,0,0,0,0,0,2,2,3,3,3,161,162
  └─ Gross Block,16,16,16,16,16,17,18,18,18,18,177,178
  └─ Accumulated Depreciation,2,2,2,2,2,3,3,3,3,4,4,7
CWIP,0,0,0,0,0,0,0,0,0,0,0,0
Investments,2302,2259,2480,9816,9432,8128,14836,20893,21009,32485,34626,32453
Other Assets,43,53,44,37,33,37,36,82,65,371,41,28
  └─ Trade receivables,0.48,0.05,0.07,14.07,4.09,1.01,0.00,53.93,10.39,5.72,0.00,0.95
  └─ Cash Equivalents,13.95,14.69,13.76,13.29,18.84,25.42,21.93,13.35,39.31,341.84,16.96,10.51
  └─ Loans n Advances,7.36,7.35,0.34,7.48,7.87,9.14,11.78,12.86,13.33,20.62,21.63,14.92
  └─ Other asset items,20.94,31.06,29.35,1.88,1.77,1.55,2.55,1.69,1.68,2.75,2.66,2.00
Total Assets,2358,2326,2537,9866,9478,8179,14886,20990,21089,32870,34842,32652
