Metric,Mar 2026
Equity Capital,349
Reserves,-10
Borrowings,0
Other Liabilities,19
  └─ Trade Payables,0.13
  └─ Other liability items,18.98
Total Liabilities,359
Fixed Assets,329
CWIP,0
Investments,0
Other Assets,30
  └─ Cash Equivalents,6.86
  └─ Loans n Advances,0.55
  └─ Other asset items,22.28
Total Assets,359
