Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,12,12,12,12,12,12,12,12,12,12,12,12
Reserves,389,479,1673,2084,2381,2400,2869,3225,3400,3961,4074,4193
Borrowings,310,326,276,471,832,892,733,571,668,493,1168,1435
  └─ Long term Borrowings,123,90,100,112,355,364,235,171,362,288,230,342
  └─ Short term Borrowings,187,211,166,345,446,466,489,393,300,189,925,1083
  └─ Lease Liabilities,0,0,0,0,0,0,9,7,7,16,13,10
  └─ Other Borrowings,0,24,10,13,31,61,0,0,0,-0,0,
Other Liabilities,222,268,460,620,1049,1423,1408,1226,1989,2320,2469,2723
  └─ Trade Payables,157,187,304,465,668,586,535,350,891,786,1204,1169
  └─ Advance from Customers,3,28,0,81,93,37,56,16,155,366,179,
  └─ Other liability items,62,54,155,75,289,800,817,860,943,1169,1085,1553
Total Liabilities,933,1085,2420,3187,4274,4726,5021,5034,6068,6787,7723,8363
Fixed Assets,74,86,72,85,129,117,141,111,108,158,139,160
  └─ Land,1.61,1.61,1.46,1.46,1.47,1.46,1.46,1.46,1.46,1.53,1.53,
  └─ Building,25.26,23.57,9.58,13.68,25.74,35.06,37.67,34.32,34.53,50.05,49.51,
  └─ Plant Machinery,166.73,189.18,65.97,84.94,133.37,128.35,172.35,165.49,177.10,231.06,226.64,
  └─ Equipments,1.65,2.36,2.25,3.31,4.87,5.33,5.34,5.02,6.79,8.83,11.00,
  └─ Furniture n fittings,3.22,3.32,1.56,1.57,1.56,1.56,2.11,2.11,2.11,2.88,2.89,
  └─ Vehicles,2.03,3.21,2.41,2.41,3.08,3.17,3.04,3.04,3.35,4.51,5.08,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,5.95
  └─ Other fixed assets,0.73,0.74,1.05,2.07,2.06,2.07,2.08,4.13,4.12,2.18,2.19,
  └─ Gross Block,201.23,223.99,84.28,109.44,172.15,177.00,224.05,215.57,229.46,301.04,304.72,
  └─ Accumulated Depreciation,127.30,138.01,12.61,24.25,42.89,60.39,83.36,104.71,121.53,143.43,166.07,
CWIP,1,0,16,5,-0,19,-0,1,24,1,1,5
Investments,165,201,1349,1686,1805,2180,2645,3013,3060,3618,3650,3763
Other Assets,694,798,984,1411,2340,2410,2236,1910,2877,3010,3933,4434
  └─ Inventories,86,83,191,373,803,974,748,760,961,1190,1288,1312
  └─ Trade receivables,360,395,465,721,1210,1102,1154,708,1027,929,1702,2088
  └─ Cash Equivalents,23,31,41,36,37,14,24,13,46,171,128,40
  └─ Loans n Advances,12,0,1,22,6,6,4,4,4,6,6,215
  └─ Other asset items,212,289,286,260,284,314,307,424,840,713,809,780
Total Assets,933,1085,2420,3187,4274,4726,5021,5034,6068,6787,7723,8363
