Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,12,12,12,12,12,12,12,12
Reserves,181,189,215,230,207,224,243,260
Borrowings,62,22,50,87,180,197,167,143
  └─ Long term Borrowings,18,13,8,27,56,69,57,41
  └─ Short term Borrowings,39,4,43,60,124,128,108,99
  └─ Lease Liabilities,0,0,0,0,0,0,2,2
  └─ Other Borrowings,5,5,0,0,0,0,-0,
Other Liabilities,54,55,112,138,147,138,162,188
  └─ Non controlling int,0,14,47,42,41,30,27,26
  └─ Trade Payables,31,24,42,73,81,80,110,133
  └─ Advance from Customers,0,1,0,0,0,0,0,
  └─ Other liability items,22,16,23,22,24,28,24,29
Total Liabilities,309,278,389,468,545,570,584,603
Fixed Assets,150,129,213,235,275,306,305,287
  └─ Land,38.77,4.09,4.07,6.10,6.10,11.12,11.12,
  └─ Building,13.52,13.52,39.36,38.79,46.90,70.70,73.61,
  └─ Plant Machinery,150.92,152.24,197.37,229.49,246.42,283.61,293.65,
  └─ Equipments,0.74,0.77,0.96,1.07,1.97,2.05,2.24,
  └─ Furniture n fittings,0.93,0.93,1.08,1.12,5.78,6.96,7.00,
  └─ Vehicles,3.22,3.56,3.72,4.09,5.16,5.14,5.75,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,26.13,26.13,26.13,28.51
  └─ Other fixed assets,0.00,20.38,38.87,38.77,38.98,18.19,21.28,
  └─ Gross Block,208.10,195.49,285.43,319.43,377.44,423.90,440.78,
  └─ Accumulated Depreciation,58.05,66.37,72.61,84.14,102.26,117.87,135.51,
CWIP,1,11,9,0,25,11,0,0
Investments,14,13,2,1,1,1,0,2
Other Assets,143,125,166,231,244,253,278,314
  └─ Inventories,62,29,49,106,86,85,87,125
  └─ Trade receivables,55,55,78,91,107,122,148,138
  └─ Cash Equivalents,3,4,2,4,9,3,6,5
  └─ Loans n Advances,6,2,1,3,7,3,2,1
  └─ Other asset items,18,34,36,27,35,40,35,45
Total Assets,309,278,389,468,545,570,584,603
