Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,601,601,802,757,1084,1084,1084,1084,1084,1084,1627,1627,
Reserves,20900,24577,28718,28273,27890,22126,22582,29478,37397,47255,48141,56372,
Borrowings,9070,9722,14184,12329,15114,12743,19718,16721,18832,24040,30645,37478,
  └─ Long term Borrowings,8399,9133,8948,10690,10755,12670,15105,16388,18246,19284,27764,35067,
  └─ Short term Borrowings,671,589,5236,1,1,74,4300,50,303,4356,2052,892,
  └─ Lease Liabilities,0,0,0,0,0,0,313,282,283,400,830,1519,
  └─ Other Borrowings,0,0,0,1639,4357,0,0,0,0,0,0,,
Other Liabilities,6549,5344,7600,7353,8430,20981,12151,13846,16866,20114,24410,28372,
  └─ Non controlling int,0,0,0,0,0,1070,1143,2614,3371,4287,4938,5804,
  └─ Trade Payables,625,536,590,558,643,1035,1381,1693,1835,1711,2306,3358,
  └─ Advance from Customers,13,6,49,10,6,37,41,96,141,128,39,,
  └─ Other liability items,5910,4802,6961,6785,7780,18840,9585,9444,11518,13987,17127,19210,
Total Liabilities,37120,40244,51303,48712,52518,56936,55535,61129,74179,92494,104823,123848,
Fixed Assets,12676,8678,10550,12320,12471,15955,15969,16805,18098,20520,23649,28271,
  └─ Land,118,110,117,133,143,217,340,448,531,605,688,,
  └─ Building,362,310,406,743,762,1530,1607,1874,2084,2196,2651,,
  └─ Plant Machinery,3148,1359,2070,3128,3330,4705,5137,5412,9097,10157,10851,,
  └─ Equipments,328,72,115,185,211,299,351,435,469,546,594,,
  └─ Furniture n fittings,31,12,15,23,33,58,64,80,101,121,151,,
  └─ Railway sidings,4,1,1,1,1,27,27,27,27,30,30,,
  └─ Vehicles,35,21,26,56,58,178,211,234,293,321,281,,
  └─ Intangible Assets,5580,12,12,12,12,12,88,127,131,459,840,4909,
  └─ Other fixed assets,5494,7064,8632,9281,9798,10634,12708,13733,13221,15446,17837,,
  └─ Gross Block,15101,8960,11392,13560,14347,17660,20534,22369,25953,29882,33923,,
  └─ Accumulated Depreciation,2425,282,841,1240,1876,1705,4564,5564,7855,9362,10274,,
CWIP,3755,1812,1894,988,1267,2368,3171,5900,11953,20028,29527,37644,
Investments,5573,15052,27461,26657,26451,25718,24010,27099,27924,34450,31613,36782,
Other Assets,15116,14701,11398,8747,12329,12894,12385,11325,16204,17496,20034,21151,
  └─ Inventories,1107,1053,1165,1156,1305,3265,3463,4223,5409,4826,5423,5476,
  └─ Trade receivables,2384,1328,1011,1414,1318,1502,1856,1750,2400,3333,3282,4523,
    └─ Receivables over 6m,132,0,0,0,0,0,278,95,77,187,432,,41
    └─ Receivables under 6m,2266,1348,1047,1414,1360,1539,1615,1675,2372,3201,2912,,454
    └─ Prov for Doubtful,-14,-20,-36,0,-43,-37,-37,-19,-48,-54,-63,,-14
  └─ Cash Equivalents,8819,10020,6672,3320,6416,4231,1587,1550,3459,5937,7197,5609,
  └─ Loans n Advances,610,113,1255,1326,1357,1810,1002,79,680,792,734,2032,
  └─ Other asset items,2196,2186,1295,1532,1933,2086,4479,3722,4254,2608,3398,3511,
Total Assets,37120,40244,51303,48712,52518,56936,55535,61129,74179,92494,104823,123848,
