Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,33,33,33,33,31,31,31,31,31,31,31,31
Reserves,461,440,437,416,385,394,440,496,573,674,829,1041
Borrowings,57,28,45,69,61,68,52,71,0,0,12,18
  └─ Short term Borrowings,57.35,27.64,45.34,68.60,61.39,67.67,52.00,70.97,0.00,0.00,12.21,18.10
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01
Other Liabilities,345,292,233,190,271,265,262,309,299,333,491,787
  └─ Trade Payables,167,145,130,119,168,144,108,151,131,140,231,412
  └─ Advance from Customers,81,40,48,17,34,43,50,47,57,74,127,
  └─ Other liability items,97,107,56,54,69,79,104,110,110,119,134,375
Total Liabilities,896,793,749,708,748,757,785,907,903,1038,1364,1877
Fixed Assets,272,258,233,213,198,180,174,166,163,186,207,294
  └─ Land,26.44,26.44,27.53,27.62,27.62,18.18,19.51,19.51,16.27,16.27,16.27,
  └─ Building,110.68,111.29,111.29,111.29,111.67,111.70,111.79,111.79,113.22,113.53,117.84,
  └─ Plant Machinery,182.91,197.79,214.83,201.54,210.67,220.32,227.75,236.04,247.16,262.68,293.67,
  └─ Equipments,19.83,19.46,3.20,19.28,19.30,19.49,19.93,20.56,20.93,21.30,21.78,
  └─ Computers,5.91,5.53,5.06,6.44,6.79,6.75,7.64,8.62,9.46,11.30,13.97,
  └─ Furniture n fittings,3.97,3.62,3.64,3.62,3.66,3.74,3.86,3.88,4.19,4.32,4.73,
  └─ Vehicles,4.51,3.98,3.55,3.44,2.89,4.50,5.25,5.58,5.41,7.94,7.84,
  └─ Intangible Assets,6.16,6.16,6.16,8.70,8.70,9.43,0.00,0.00,18.79,22.34,26.12,10.05
  └─ Other fixed assets,-0.01,0.00,-0.01,-0.01,0.00,-0.01,12.87,16.64,2.54,20.22,20.22,
  └─ Gross Block,360.40,374.27,375.25,381.92,391.30,394.10,408.60,422.62,437.97,479.90,522.44,
  └─ Accumulated Depreciation,88.79,116.05,141.90,168.65,193.48,214.05,234.65,256.26,274.66,294.17,315.16,
CWIP,0,1,1,1,1,1,1,1,0,1,17,17
Investments,0,0,0,0,10,20,20,20,20,10,0,0
Other Assets,624,534,515,495,539,557,590,720,720,842,1140,1566
  └─ Inventories,76,88,80,82,113,144,189,209,199,250,377,503
  └─ Trade receivables,155,155,161,185,229,173,162,241,269,307,437,742
  └─ Cash Equivalents,272,226,108,95,128,158,164,161,169,211,199,199
  └─ Loans n Advances,44,19,13,13,22,25,19,37,32,27,29,2
  └─ Other asset items,78,46,154,120,47,57,57,72,50,46,98,120
Total Assets,896,793,749,708,748,757,785,907,903,1038,1364,1877
