Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,4.76,4.76,4.76,4.76,4.76,4.49,4.49,4.57
Reserves,-0.57,-0.60,-0.59,-0.61,-0.64,-0.44,-0.24,0.49
Borrowings,0.05,0.01,0.05,0.01,0.25,0.27,0.41,0.25
  └─ Long term Borrowings,0.05,0.01,0.05,0.01,0.00,0.00,0.16,0.25
  └─ Short term Borrowings,0.00,0.00,0.00,0.00,0.25,0.27,0.25,0.00
Other Liabilities,0.45,0.46,0.47,0.25,0.35,0.35,0.46,0.92
  └─ Non controlling int,0.00,0.05,0.05,0.17,0.12,0.09,0.03,-0.04
  └─ Trade Payables,0.42,0.38,0.37,0.05,0.04,0.07,0.09,0.70
  └─ Other liability items,0.03,0.03,0.05,0.03,0.19,0.19,0.34,0.26
Total Liabilities,4.69,4.63,4.69,4.41,4.72,4.67,5.12,6.23
Fixed Assets,0.30,0.33,0.30,0.47,0.54,0.47,3.15,2.92
  └─ Land,0.00,0.00,0.00,0.00,0.00,0.00,2.67,
  └─ Plant Machinery,0.00,0.00,0.03,0.07,0.19,0.20,0.20,
  └─ Equipments,0.00,0.02,0.02,0.09,0.13,0.16,0.19,
  └─ Computers,0.02,0.04,0.06,0.10,0.16,0.23,0.30,
  └─ Furniture n fittings,0.00,0.10,0.13,0.15,0.18,0.21,0.26,
  └─ Vehicles,0.35,0.35,0.35,0.52,0.52,0.52,0.52,
  └─ Other fixed assets,0.00,0.01,0.01,0.00,0.01,0.00,0.00,
  └─ Gross Block,0.37,0.52,0.60,0.93,1.19,1.32,4.14,
  └─ Accumulated Depreciation,0.07,0.18,0.30,0.46,0.65,0.85,1.00,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.90
Other Assets,4.39,4.30,4.39,3.94,4.18,4.16,1.96,2.41
  └─ Inventories,0.00,0.00,0.08,0.19,0.50,0.55,0.57,0.68
  └─ Trade receivables,2.90,2.64,2.09,1.16,0.42,0.37,0.67,0.83
    └─ Receivables over 6m,0.00,0.00,0.00,0.00,0.00,0.34,0.67,
    └─ Receivables under 6m,3.08,2.76,2.09,1.16,0.42,0.04,0.00,
    └─ Prov for Doubtful,-0.19,-0.12,0.00,0.00,0.00,0.00,0.00,
  └─ Cash Equivalents,0.52,0.69,1.31,1.62,2.15,2.36,0.36,0.62
  └─ Loans n Advances,0.22,0.21,0.14,0.19,0.12,0.22,0.14,0.06
  └─ Other asset items,0.75,0.76,0.77,0.78,0.99,0.66,0.22,0.22
Total Assets,4.69,4.63,4.69,4.41,4.72,4.67,5.12,6.23
