Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,723,656,1311,1967,1967,1967,2093,2129,2129,2136,4273,4273,
Reserves,21839,27138,29508,34652,36798,34565,51462,49776,51393,73499,77112,95898,
Borrowings,25492,23388,35725,37659,44839,65476,54532,64534,69376,54599,61101,54424,
  └─ Long term Borrowings,19342,21097,23255,28904,34316,38044,35740,36359,41369,26877,26528,22203,
  └─ Short term Borrowings,1676,24,8218,8093,8599,17795,10936,19574,19085,18608,24533,21279,
  └─ Lease Liabilities,0,0,0,0,0,5809,7856,8602,8921,9114,10040,10943,
  └─ Other Borrowings,4475,2266,4252,662,1925,3827,0,0,0,0,0,,
Other Liabilities,38268,35241,42541,46078,53322,48852,52891,71089,65210,72184,75898,94021,
  └─ Non controlling int,1286,1678,1958,1905,2070,2056,0,0,0,0,0,0,
  └─ Trade Payables,12865,8352,11382,15198,17834,13108,16270,30348,24024,28306,30634,42654,
  └─ Advance from Customers,667,605,596,523,746,749,814,1008,1106,925,953,,
  └─ Other liability items,23449,24605,28605,28451,32672,32939,35808,39733,40080,42953,44310,51367,
Total Liabilities,86322,86422,109086,120356,136926,150860,160978,187529,188109,202418,218382,248616,
Fixed Assets,29109,25358,33684,45539,49315,60175,64098,83901,86675,86798,88628,110141,
  └─ Land,1057,862,867,1263,1954,6093,2127,2526,2613,2788,2908,,
  └─ Building,7064,9185,12419,16185,17884,20030,23037,28983,30754,37013,39976,,
  └─ Plant Machinery,17684,11852,16492,24634,26698,33080,30055,43601,46444,48523,50737,,
  └─ Equipments,11866,4796,7057,8985,11371,12916,14096,15861,17215,13857,14634,,
  └─ Furniture n fittings,531,332,450,607,730,936,1023,1229,1621,1968,2234,,
  └─ Railway sidings,358,161,165,178,204,237,308,362,469,504,556,,
  └─ Vehicles,84,36,46,61,79,93,78,83,91,102,110,,
  └─ Intangible Assets,116,27,32,90,96,101,269,1834,1842,1869,1869,18440,
  └─ Other fixed assets,15715,161,298,351,478,626,9971,11470,13225,13385,15396,,
  └─ Gross Block,54475,27412,37826,52354,59496,74111,80963,105949,114274,120009,128421,,
  └─ Accumulated Depreciation,25366,2053,4142,6815,10181,13936,16865,22047,27599,33210,39792,,
CWIP,15787,17459,16834,9875,13654,17757,17037,15433,16249,20204,26387,16394,
Investments,7712,9401,21327,23725,24907,27029,26768,23616,26778,26631,26531,30136,
Other Assets,33714,34203,37241,41217,49050,45900,53075,64578,58406,68785,76837,91945,
  └─ Inventories,17400,14644,21197,22531,22935,22243,26707,42179,38069,42836,45265,53304,
  └─ Trade receivables,2902,2217,4804,5209,6906,5378,7835,9707,6724,8342,9339,4980,
    └─ Receivables over 6m,311,0,0,0,0,0,0,175,211,235,377,,476
    └─ Receivables under 6m,2793,2505,5085,5359,7081,5571,8122,9729,6744,8296,9208,,4454
    └─ Prov for Doubtful,-202,-288,-281,-150,-175,-193,-287,-196,-232,-189,-246,,-387
  └─ Cash Equivalents,3446,4202,1885,1354,663,1165,8110,2237,2574,6286,10476,17761,
  └─ Loans n Advances,207,-265,-192,21,1553,584,319,676,696,550,-116,7448,
  └─ Other asset items,9758,13405,9549,12102,16993,16530,10105,9779,10343,10770,11873,8452,
Total Assets,86322,86422,109086,120356,136926,150860,160978,187529,188109,202418,218382,248616,
