Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79
Reserves,17.69,13.70,11.51,7.87,6.25,5.11,4.81,3.66,2.50,1.03
Borrowings,10.62,7.09,7.61,9.68,9.19,6.65,7.77,8.44,8.95,9.52
  └─ Long term Borrowings,6.57,2.57,2.53,2.50,2.50,0.00,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,4.05,4.52,5.08,7.18,6.58,6.63,7.55,8.20,8.83,9.46
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.12,0.02,0.22,0.23,0.12,0.06
  └─ Other Borrowings,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.01,0.00,
Other Liabilities,205.21,207.69,210.65,209.70,12.14,12.36,12.99,13.31,13.88,14.65
  └─ Non controlling int,11.31,8.99,8.83,8.73,8.89,8.94,9.56,9.83,9.94,9.93
  └─ Trade Payables,3.97,2.42,2.20,0.71,0.83,0.72,1.34,0.72,0.56,0.59
  └─ Advance from Customers,19.97,2.02,1.44,1.45,1.46,1.45,1.63,1.63,1.63,
  └─ Other liability items,169.96,194.26,198.18,198.81,0.96,1.25,0.46,1.13,1.75,4.13
Total Liabilities,237.31,232.27,233.56,231.04,31.37,27.91,29.36,29.20,29.12,28.99
Fixed Assets,1.15,1.41,1.07,1.20,1.44,1.24,1.36,1.29,1.10,1.00
  └─ Land,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,
  └─ Building,0.69,0.69,0.69,0.97,1.11,1.11,1.14,0.83,0.99,
  └─ Plant Machinery,1.30,1.30,1.30,1.30,1.57,1.54,1.54,1.54,1.54,
  └─ Equipments,0.09,0.15,0.13,0.13,0.12,0.12,0.12,0.12,0.12,
  └─ Computers,0.03,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.04,
  └─ Furniture n fittings,0.13,0.18,0.12,0.14,0.09,0.09,0.09,0.09,0.09,
  └─ Vehicles,0.44,0.60,0.44,0.44,0.44,0.15,0.15,0.15,0.15,
  └─ Other fixed assets,0.01,0.11,0.00,0.00,0.03,0.04,0.04,0.31,0.31,
  └─ Gross Block,2.73,3.13,2.77,3.07,3.44,3.13,3.16,3.12,3.28,
  └─ Accumulated Depreciation,1.58,1.72,1.71,1.88,2.00,1.89,1.80,1.83,2.18,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.00,11.86,8.45,9.05,8.45,8.45,10.03,10.06,10.07,9.66
Other Assets,236.16,219.00,224.04,220.79,21.48,18.22,17.97,17.85,17.95,18.33
  └─ Inventories,202.78,202.18,200.81,198.93,0.69,0.48,0.48,0.48,0.48,0.48
  └─ Trade receivables,3.15,2.70,1.84,1.35,0.84,0.83,0.79,1.05,0.12,0.10
    └─ Receivables over 6m,1.07,0.06,0.04,1.35,1.34,1.31,1.27,1.05,0.12,
    └─ Receivables under 6m,2.08,2.92,2.26,0.00,0.00,0.00,0.00,0.00,0.00,
    └─ Prov for Doubtful,0.00,-0.27,-0.46,0.00,-0.50,-0.48,-0.47,0.00,0.00,
  └─ Cash Equivalents,17.82,5.24,6.93,4.49,4.57,6.11,6.03,3.55,3.12,1.78
  └─ Loans n Advances,0.56,0.56,5.35,9.85,8.12,6.31,5.39,7.17,10.12,11.63
  └─ Other asset items,11.85,8.32,9.11,6.17,7.26,4.49,5.28,5.60,4.11,4.34
Total Assets,237.31,232.27,233.56,231.04,31.37,27.91,29.36,29.20,29.12,28.99
