Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,4,4,4,4,5,5,5,5,5,5,5,5,
Reserves,36,41,43,41,50,54,58,58,58,55,47,48,
Borrowings,9,7,7,10,14,15,12,12,11,11,14,12,
  └─ Long term Borrowings,0.48,0.13,0.07,0.02,0.00,0.00,1.00,1.62,1.17,1.05,3.08,1.57,
  └─ Short term Borrowings,7.10,7.02,7.05,9.86,14.05,15.12,10.97,10.14,10.05,10.44,11.41,10.08,
  └─ Other Borrowings,1.04,0.07,0.07,0.05,0.02,0.04,0.00,-0.01,0.00,0.00,0.01,,
Other Liabilities,26,17,28,28,25,28,32,35,38,43,59,68,
  └─ Non controlling int,0,0,0,0,0,0,4,4,5,4,4,2,
  └─ Trade Payables,17,12,23,24,21,24,24,26,24,33,39,56,
  └─ Advance from Customers,0,0,0,0,0,0,0,0,5,0,8,,
  └─ Other liability items,9,5,4,4,4,4,5,5,5,6,7,9,
Total Liabilities,75,69,82,83,94,102,107,110,112,114,125,132,
Fixed Assets,12,13,18,18,26,26,24,23,19,18,17,15,
  └─ Land,0.13,0.13,0.45,0.04,0.04,0.04,0.04,0.04,0.53,0.54,0.53,,
  └─ Building,5.18,5.83,7.04,7.49,6.64,8.98,8.35,8.38,5.66,5.66,5.66,,
  └─ Plant Machinery,19.11,19.48,22.67,24.19,35.74,37.42,31.23,32.56,33.24,34.41,35.58,,
  └─ Equipments,0.37,0.42,0.52,0.55,0.57,0.63,0.64,0.59,0.94,1.78,1.97,,
  └─ Furniture n fittings,1.25,1.52,2.10,2.25,2.32,2.40,2.48,2.31,2.39,2.42,2.93,,
  └─ Vehicles,1.17,1.41,1.93,2.09,2.16,2.21,2.10,2.69,3.08,3.03,2.04,,
  └─ Intangible Assets,0.00,0.00,0.74,0.74,0.74,0.74,0.74,0.00,0.00,0.00,0.00,0.19,
  └─ Other fixed assets,0.18,0.18,0.19,0.19,0.20,0.20,0.20,0.20,0.19,0.19,0.19,,
  └─ Gross Block,27.39,28.97,35.64,37.54,48.41,52.62,45.78,46.77,46.03,48.03,48.90,,
  └─ Accumulated Depreciation,15.50,16.30,18.03,19.20,22.56,26.29,22.02,24.12,27.00,29.82,31.87,,
CWIP,1,1,1,0,0,0,1,3,4,4,4,4,
Investments,16,10,3,0,1,1,2,2,2,2,2,2,
Other Assets,46,46,60,64,68,75,80,82,87,91,102,111,
  └─ Inventories,21,21,31,32,28,31,35,38,39,40,50,55,
  └─ Trade receivables,18,17,25,27,24,25,19,20,28,28,25,45,
    └─ Receivables over 6m,7.76,4.15,0.00,0.00,0.00,0.00,0.00,2.99,4.01,5.38,4.13,,7.35
    └─ Receivables under 6m,10.65,13.04,24.98,27.91,24.05,25.81,20.25,17.13,24.41,23.45,26.06,,13.69
    └─ Prov for Doubtful,-0.03,-0.09,-0.26,-0.45,-0.51,-0.89,-0.77,-0.62,-0.68,-0.43,-4.69,,-0.03
  └─ Cash Equivalents,3,4,3,3,10,14,17,16,14,18,14,5,
  └─ Loans n Advances,0,0,0,1,1,1,1,1,1,1,1,0,
  └─ Other asset items,4,4,2,1,5,5,7,8,6,4,11,7,
Total Assets,75,69,82,83,94,102,107,110,112,114,125,132,
