Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,10,10,10,10,10,10,10,10,10,10,10,10
Reserves,125,-86,22,5,19,14,15,1814,1982,2250,958,1011
Borrowings,5396,5843,66,66,48,53,57,63,68,55,59,65
  └─ Long term Borrowings,4489,5324,0,0,48,53,0,0,0,0,59,65
  └─ Short term Borrowings,90,186,0,0,0,0,0,0,0,0,0,0
  └─ Preference Capital,47,47,66,66,48,53,57,63,68,55,0,0
  └─ Other Borrowings,769,285,0,0,-48,-53,0,0,0,0,,
Other Liabilities,1683,1965,20,20,24,22,23,21,19,19,20,157
  └─ Non controlling int,1049,1178,0,0,0,0,0,0,0,0,0,0
  └─ Trade Payables,519,640,0,0,0,0,0,0,0,0,0,0
  └─ Advance from Customers,0,1,0,0,0,0,0,0,0,0,,
  └─ Other liability items,115,145,20,20,24,22,23,21,19,19,20,157
Total Liabilities,7214,7732,118,101,102,99,105,1908,2080,2335,1048,1243
Fixed Assets,6729,6785,5,5,4,4,4,4,4,4,4,4
  └─ Land,143.89,141.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Building,550.88,563.86,4.25,4.25,3.04,3.04,3.04,3.04,3.04,3.04,,
  └─ Plant Machinery,6022.20,6227.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Equipments,2.36,3.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Furniture n fittings,0.96,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Vehicles,1.54,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Intangible Assets,21.95,29.22,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23
  └─ Other fixed assets,2.36,3.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Gross Block,6746.14,6972.06,5.48,5.48,4.27,4.27,4.27,4.27,4.27,4.27,,
  └─ Accumulated Depreciation,17.46,186.79,0.46,0.52,0.30,0.35,0.40,0.45,0.49,0.54,,
CWIP,19,18,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
Investments,58,92,55,39,40,37,42,1846,2019,2273,987,1181
Other Assets,409,836,58,58,57,58,59,58,58,58,58,58
  └─ Inventories,92,158,0,0,0,0,0,0,0,0,0,0
  └─ Trade receivables,15,88,0,0,0,0,0,0,0,0,0,0
  └─ Cash Equivalents,135,129,0,0,0,0,2,0,0,0,0,0
  └─ Loans n Advances,3,34,1,1,1,1,1,1,1,1,6,6
  └─ Other asset items,164,427,57,57,57,57,57,57,57,57,52,52
Total Assets,7214,7732,118,101,102,99,105,1908,2080,2335,1048,1243
