Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,10,10,10,10,11,11,11,11,11,11,13,16,
Reserves,1472,1400,1522,1621,2034,1755,1255,738,289,220,510,960,
Borrowings,3369,3399,3325,3537,3448,3873,4608,5354,5984,7180,2174,1642,
  └─ Long term Borrowings,541,610,580,551,371,232,59,0,0,0,1613,1499,
  └─ Short term Borrowings,2791,2754,2701,2944,2981,3335,4549,5354,5984,7180,561,142,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Other Borrowings,36,35,44,42,95,305,0,0,0,0,0,,
Other Liabilities,3648,3098,3565,4041,4100,3662,3441,3765,4088,3002,1641,1264,
  └─ Non controlling int,6,8,-3,-4,-4,-5,1,2,1,1,2,3,
  └─ Trade Payables,1990,1524,1711,1987,2176,1754,1598,1601,1585,1458,772,573,
  └─ Advance from Customers,1128,956,998,1067,910,741,684,583,441,353,316,,
  └─ Other liability items,524,610,858,990,1018,1172,1159,1580,2060,1190,550,689,
Total Liabilities,8498,7907,8423,9208,9594,9302,9316,9868,10373,10414,4339,3881,
Fixed Assets,1239,1288,1179,1102,1022,891,745,627,531,462,240,252,
  └─ Land,11.31,11.21,11.21,11.21,9.78,6.87,4.53,4.53,4.25,4.25,4.65,,
  └─ Building,40.83,36.49,36.49,37.04,41.29,36.48,29.54,29.54,15.05,15.05,6.51,,
  └─ Plant Machinery,2016.84,1380.46,1446.73,1530.39,1576.23,1565.82,1526.30,1490.32,1501.23,1495.07,905.57,,
  └─ Equipments,21.00,5.79,7.93,8.97,8.86,8.90,7.60,7.33,7.50,7.67,4.01,,
  └─ Computers,35.63,6.65,9.55,12.05,13.22,13.03,11.77,11.58,11.56,11.58,8.90,,
  └─ Furniture n fittings,20.54,15.80,18.68,21.57,22.88,22.58,21.27,20.43,19.82,19.83,17.11,,
  └─ Vehicles,74.05,33.59,39.59,44.07,44.27,40.08,37.32,33.99,35.02,34.31,28.48,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,
  └─ Other fixed assets,15.04,2.20,3.40,4.48,4.73,4.92,4.93,4.92,5.01,5.01,5.00,,
  └─ Gross Block,2235.24,1492.19,1573.58,1669.78,1721.26,1698.68,1643.26,1602.64,1599.44,1592.77,980.23,,
  └─ Accumulated Depreciation,996.03,203.92,394.49,567.74,699.71,807.51,898.24,975.42,1068.16,1130.45,740.71,,
CWIP,8,15,15,13,12,9,3,2,2,3,0,0,
Investments,147,116,112,109,105,90,82,53,7,7,9,12,
Other Assets,7104,6487,7117,7984,8455,8311,8486,9185,9832,9942,4091,3617,
  └─ Inventories,1016,736,746,757,774,521,454,395,319,293,98,106,
  └─ Trade receivables,2374,1289,1529,1450,1403,1437,1323,1375,1376,1347,647,523,
    └─ Receivables over 6m,1001,1524,0,0,0,0,0,0,1240,1283,571,,938
    └─ Receivables under 6m,1388,0,1691,1545,1459,1545,1422,1475,247,184,157,,1230
    └─ Prov for Doubtful,-14,-234,-161,-94,-56,-108,-99,-99,-112,-120,-81,,-11
  └─ Cash Equivalents,33,25,51,110,112,72,47,26,59,62,119,181,
  └─ Loans n Advances,271,157,299,359,556,565,421,445,470,439,235,331,
  └─ Other asset items,3409,4280,4492,5307,5611,5717,6242,6944,7608,7802,2992,2476,
Total Assets,8498,7907,8423,9208,9594,9302,9316,9868,10373,10414,4339,3881,
