Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.57,6.57
Reserves,-0.17,0.40,1.04,1.75,2.47,3.16,3.30,4.80,17.63,20.14
Borrowings,13.99,14.69,18.36,19.85,19.89,22.78,24.10,27.07,19.92,20.98
  └─ Long term Borrowings,13.99,14.62,18.36,19.85,19.89,22.78,6.42,6.51,2.21,2.53
  └─ Short term Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,17.68,20.56,17.71,18.45
  └─ Other Borrowings,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Other Liabilities,16.02,12.98,12.79,14.20,21.20,14.01,18.90,17.37,12.38,11.61
  └─ Trade Payables,10.60,6.57,10.44,12.57,18.59,10.30,13.81,13.04,8.27,7.11
  └─ Advance from Customers,0.00,1.14,1.14,0.06,0.08,0.00,1.32,0.87,0.13,
  └─ Other liability items,5.42,5.27,1.21,1.57,2.53,3.71,3.77,3.46,3.98,4.50
Total Liabilities,35.84,34.07,38.19,41.80,49.56,45.95,52.30,55.24,56.50,59.30
Fixed Assets,2.67,2.92,4.10,4.49,5.46,6.05,5.79,6.00,5.69,6.08
  └─ Land,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,
  └─ Building,1.56,1.56,1.56,1.58,2.23,2.36,2.36,2.36,2.36,
  └─ Plant Machinery,2.93,2.93,4.04,4.58,5.10,5.77,5.77,5.81,5.86,
  └─ Equipments,0.26,0.27,0.29,0.32,0.35,0.42,0.45,0.47,0.48,
  └─ Computers,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,
  └─ Furniture n fittings,0.16,0.16,0.18,0.18,0.18,0.19,0.19,0.19,0.20,
  └─ Vehicles,0.39,0.64,0.74,0.74,0.70,0.70,0.70,1.15,0.96,
  └─ Other fixed assets,0.00,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.01,
  └─ Gross Block,5.48,5.75,6.99,7.58,8.75,9.63,9.67,10.20,10.09,
  └─ Accumulated Depreciation,2.81,2.83,2.89,3.09,3.28,3.57,3.88,4.20,4.40,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.00,0.00,0.00,0.00,0.00,0.00,1.94,1.92,1.92,1.92
Other Assets,33.17,31.15,34.09,37.31,44.10,39.90,44.57,47.32,48.89,51.30
  └─ Inventories,5.62,7.76,8.16,9.01,14.57,12.48,16.10,11.31,8.52,6.18
  └─ Trade receivables,20.50,14.79,16.64,20.42,19.90,15.89,21.03,27.05,32.16,36.53
    └─ Receivables over 6m,7.37,7.36,5.92,8.20,0.00,7.64,9.41,10.67,23.37,
    └─ Receivables under 6m,13.13,7.42,10.72,12.22,19.90,8.25,11.63,16.37,8.78,
  └─ Cash Equivalents,0.20,0.34,0.27,0.36,0.37,0.44,2.45,1.47,4.27,2.08
  └─ Loans n Advances,0.38,0.59,1.10,1.76,2.28,0.01,0.43,0.34,0.40,5.03
  └─ Other asset items,6.47,7.67,7.92,5.76,6.98,11.08,4.56,7.15,3.54,1.48
Total Assets,35.84,34.07,38.19,41.80,49.56,45.95,52.30,55.24,56.50,59.30
