Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Equity Capital,3.07,3.07,3.07,3.07,3.07,3.07
Reserves,14.19,13.41,12.50,12.73,13.17,13.81
Borrowings,14.06,25.27,23.08,23.67,21.73,24.47
  └─ Long term Borrowings,10.96,18.93,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,3.09,6.34,0.00,0.00,0.00,0.00
  └─ Other Borrowings,0.01,0.00,23.08,23.67,21.73,24.47
Other Liabilities,28.12,15.66,4.92,2.40,4.22,2.14
  └─ Trade Payables,0.00,11.66,3.48,0.58,2.72,0.92
  └─ Other liability items,28.12,4.00,1.44,1.82,1.50,1.22
Total Liabilities,59.44,57.41,43.57,41.87,42.19,43.49
Fixed Assets,1.69,1.22,0.83,0.69,0.50,0.55
  └─ Plant Machinery,0.95,0.98,1.02,1.02,0.99,0.80
  └─ Computers,1.93,1.93,1.15,1.18,1.12,0.98
  └─ Furniture n fittings,0.86,0.86,0.86,0.86,0.83,0.40
  └─ Vehicles,2.49,1.94,1.63,1.63,1.63,1.77
  └─ Other fixed assets,0.75,0.00,0.79,0.79,0.78,0.84
  └─ Gross Block,6.98,5.71,5.45,5.48,5.35,4.79
  └─ Accumulated Depreciation,5.29,4.49,4.62,4.79,4.85,4.24
CWIP,0.00,0.00,0.00,0.00,0.07,0.00
Investments,5.46,5.26,4.84,4.84,4.47,10.19
Other Assets,52.29,50.93,37.90,36.34,37.15,32.75
  └─ Inventories,0.00,0.00,0.00,0.00,0.00,14.69
  └─ Trade receivables,4.87,2.80,1.91,1.51,1.60,1.36
  └─ Cash Equivalents,0.32,0.29,0.27,0.22,0.20,0.16
  └─ Loans n Advances,0.38,0.21,0.65,0.49,0.18,0.25
  └─ Other asset items,46.72,47.63,35.07,34.12,35.17,16.29
Total Assets,59.44,57.41,43.57,41.87,42.19,43.49
