Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,34,25,25,25,25,25,25,25,25,25,25,25,
Reserves,556,467,316,318,404,536,637,723,765,886,982,1276,
Borrowings,13,28,18,7,72,73,96,127,139,327,231,353,
  └─ Long term Borrowings,0,0,0,0,38,50,35,72,47,182,121,198,
  └─ Short term Borrowings,13,28,18,7,27,8,54,51,90,125,91,131,
  └─ Lease Liabilities,0,0,0,0,0,0,6,4,2,20,19,24,
  └─ Other Borrowings,0,0,0,0,7,14,-0,0,0,0,0,,
Other Liabilities,76,129,143,132,152,206,101,95,135,169,141,206,
  └─ Non controlling int,0,0,0,0,0,0,2,3,1,1,-1,2,
  └─ Trade Payables,42,115,118,102,123,150,35,24,60,112,54,58,
  └─ Advance from Customers,0,0,0,0,0,0,0,0,0,0,2,,
  └─ Other liability items,34,15,25,30,29,55,63,68,74,56,87,146,
Total Liabilities,679,649,503,483,654,839,859,971,1064,1407,1379,1861,
Fixed Assets,217,174,206,168,236,248,291,411,585,717,655,897,
  └─ Land,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.30,,
  └─ Building,1.49,0.10,0.10,0.10,0.10,9.17,9.51,9.72,9.57,253.61,253.77,,
  └─ Plant Machinery,9.60,2.30,2.14,2.40,3.03,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Ships Vessels,548.24,216.99,296.40,294.89,413.11,473.96,526.68,731.50,1001.77,949.54,1018.12,,
  └─ Equipments,1.87,0.07,0.10,0.18,0.21,0.23,0.72,0.68,0.88,0.99,1.35,,
  └─ Vehicles,0.44,0.02,0.02,0.02,0.17,0.33,0.31,0.27,0.57,0.57,0.57,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.61,15.61,0.20,
  └─ Other fixed assets,1.06,0.59,0.58,0.66,0.67,0.66,0.68,0.80,0.84,0.85,1.04,,
  └─ Gross Block,562.70,220.07,299.34,298.25,417.29,484.35,537.90,742.97,1013.63,1221.47,1290.76,,
  └─ Accumulated Depreciation,346.17,46.50,93.29,129.77,181.59,236.20,247.05,332.25,428.74,504.03,635.34,,
CWIP,-0,0,1,0,-0,1,0,2,0,1,0,-0,
Investments,7,31,35,61,117,179,222,269,131,123,333,367,
Other Assets,455,444,261,253,301,412,346,289,348,566,391,597,
  └─ Inventories,17,20,17,14,15,18,20,28,41,54,43,56,
  └─ Trade receivables,124,187,109,117,163,156,79,40,106,228,159,312,
    └─ Receivables over 6m,32,0,0,0,0,0,0,0,43,42,46,,39
    └─ Receivables under 6m,124,217,164,163,212,198,116,71,95,217,146,,135
    └─ Prov for Doubtful,-32,-30,-55,-46,-49,-42,-37,-31,-32,-32,-32,,-25
  └─ Cash Equivalents,270,160,98,70,62,28,28,24,155,136,140,188,
  └─ Loans n Advances,4,3,2,1,1,3,2,9,5,7,9,2,
  └─ Other asset items,40,74,35,50,59,207,217,189,42,141,39,38,
Total Assets,679,649,503,483,654,839,859,971,1064,1407,1379,1861,
