Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,15.26,
Reserves,18.92,18.98,18.48,17.64,16.67,16.25,16.04,15.82,15.60,14.97,14.70,12.24,
Borrowings,1.73,1.71,1.70,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,0.00,
  └─ Long term Borrowings,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,0.00,
  └─ Other Borrowings,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,2.24,1.26,1.25,1.40,1.13,1.01,0.98,0.93,1.38,0.57,0.59,0.58,
  └─ Non controlling int,0.32,0.30,0.29,0.32,0.29,0.25,0.24,0.22,0.21,0.21,0.20,0.19,
  └─ Trade Payables,0.89,0.47,0.51,0.51,0.33,0.26,0.27,0.26,0.01,0.03,0.07,0.07,
  └─ Other liability items,1.03,0.49,0.45,0.57,0.51,0.50,0.47,0.45,1.16,0.33,0.32,0.32,
Total Liabilities,38.15,37.21,36.69,35.98,34.74,34.20,33.96,33.69,33.92,32.48,32.23,28.08,
Fixed Assets,2.75,2.20,1.69,1.19,0.47,0.57,0.55,0.53,0.41,0.00,0.00,0.00,
  └─ Building,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.00,0.00,,
  └─ Plant Machinery,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,0.00,0.00,0.00,,
  └─ Equipments,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.00,0.00,0.00,,
  └─ Furniture n fittings,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,0.00,0.00,0.00,,
  └─ Vehicles,2.77,2.77,2.77,2.77,2.77,2.01,1.97,1.93,0.00,0.00,0.00,,
  └─ Intangible Assets,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other fixed assets,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.00,0.00,0.00,,
  └─ Gross Block,6.82,6.72,6.72,6.72,6.72,5.96,5.92,5.88,0.76,0.00,0.00,,
  └─ Accumulated Depreciation,4.08,4.52,5.03,5.54,6.25,5.39,5.37,5.34,0.34,0.00,0.00,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Other Assets,35.40,35.01,35.00,34.79,34.27,33.63,33.41,33.16,33.51,32.48,32.23,28.08,
  └─ Trade receivables,7.77,6.91,6.37,6.24,6.24,6.24,6.24,6.24,6.24,6.24,6.23,3.25,
    └─ Receivables over 6m,7.77,6.91,6.37,6.24,6.24,6.24,6.24,0.00,6.24,6.24,6.23,,6.98
    └─ Receivables under 6m,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.24,0.00,0.00,0.00,,0.47
  └─ Cash Equivalents,0.45,2.05,0.31,0.33,0.44,0.44,0.38,0.29,0.37,0.11,0.09,0.08,
  └─ Loans n Advances,2.11,2.95,3.70,3.76,4.02,3.75,3.59,3.42,4.02,3.40,3.18,0.70,
  └─ Other asset items,25.07,23.10,24.62,24.46,23.57,23.20,23.20,23.21,22.88,22.73,22.73,24.05,
Total Assets,38.15,37.21,36.69,35.98,34.74,34.20,33.96,33.69,33.92,32.48,32.23,28.08,
