Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,5.02,5.02,5.02,5.02,5.02,5.02,5.02,5.02
Reserves,0.06,0.17,0.24,0.32,0.40,0.67,0.94,0.82
Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Liabilities,19.82,21.72,17.13,17.00,23.41,20.91,27.36,16.44
  └─ Trade Payables,15.57,21.44,17.09,16.96,23.21,20.72,27.12,16.34
  └─ Advance from Customers,4.11,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other liability items,0.14,0.28,0.04,0.04,0.20,0.19,0.24,0.10
Total Liabilities,24.90,26.91,22.39,22.34,28.83,26.60,33.32,22.28
Fixed Assets,0.01,0.01,0.46,0.60,0.54,0.47,0.75,0.63
  └─ Equipments,0.00,0.00,0.00,0.00,0.00,0.00,0.02,
  └─ Computers,0.00,0.00,0.00,0.00,0.00,0.01,0.01,
  └─ Furniture n fittings,0.02,0.02,0.02,0.10,0.13,0.13,0.20,
  └─ Vehicles,0.00,0.00,0.48,0.61,0.61,0.61,0.92,
  └─ Other fixed assets,0.00,0.00,0.01,0.00,0.01,0.00,0.00,
  └─ Gross Block,0.02,0.02,0.51,0.71,0.75,0.75,1.15,
  └─ Accumulated Depreciation,0.01,0.02,0.04,0.12,0.20,0.28,0.40,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,1.45,2.05,1.76,2.16,2.90,3.17,4.65,4.93
Other Assets,23.44,24.85,20.17,19.58,25.39,22.96,27.92,16.72
  └─ Inventories,0.00,0.00,0.00,0.00,3.78,2.65,14.38,4.44
  └─ Trade receivables,9.63,21.32,16.40,15.50,18.28,13.47,9.57,8.46
    └─ Receivables over 6m,0.00,0.00,0.00,5.76,8.91,5.18,5.64,
    └─ Receivables under 6m,9.63,21.32,16.40,9.74,9.37,8.29,3.93,
  └─ Cash Equivalents,0.06,0.38,0.39,0.67,0.25,2.61,0.11,1.59
  └─ Loans n Advances,9.95,0.00,0.02,0.30,0.00,0.03,0.02,1.06
  └─ Other asset items,3.80,3.15,3.36,3.11,3.08,4.20,3.84,1.17
Total Assets,24.90,26.91,22.39,22.34,28.83,26.60,33.32,22.28
