Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13
Reserves,-73.59,-71.49,-64.28,-64.19,-65.13,-65.45,-65.57,-65.07,-69.96,-70.90,-72.08,-73.10
Borrowings,96.54,96.58,108.03,93.99,89.43,80.44,79.93,78.26,73.75,69.58,69.40,69.30
  └─ Long term Borrowings,97,97,108,13,14,2,0,0,0,0,0,2
  └─ Short term Borrowings,0,0,0,81,0,0,0,0,0,0,0,67
  └─ Other Borrowings,0,0,0,0,75,78,80,78,74,70,69,
Other Liabilities,38.56,39.00,5.47,4.32,3.59,2.81,2.68,2.20,2.86,2.84,2.02,1.98
  └─ Non controlling int,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.03,0.03,0.03,0.03
  └─ Other liability items,38.53,38.97,5.44,4.29,3.56,2.78,2.65,2.20,2.83,2.81,1.99,1.95
Total Liabilities,83.64,86.22,71.35,56.25,50.02,39.93,39.17,37.52,28.78,23.65,21.47,20.31
Fixed Assets,13.53,13.21,12.88,12.56,12.24,11.95,11.74,11.48,11.15,10.86,10.48,0.10
  └─ Land,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,
  └─ Building,18.55,18.55,13.04,13.04,13.04,13.04,13.04,13.04,13.04,13.04,12.90,
  └─ Plant Machinery,12.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Equipments,0.33,0.33,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
  └─ Computers,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,
  └─ Furniture n fittings,0.57,0.57,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,
  └─ Vehicles,4.16,4.16,0.04,0.04,0.04,0.04,0.04,0.11,0.11,0.06,0.06,
  └─ Other fixed assets,1.27,1.27,0.00,0.00,0.00,0.00,0.12,0.13,0.01,0.00,0.00,
  └─ Gross Block,36.91,36.91,13.20,13.20,13.20,13.20,13.32,13.40,13.28,13.23,13.09,
  └─ Accumulated Depreciation,23.38,23.71,0.32,0.64,0.96,1.25,1.58,1.91,2.13,2.37,2.60,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.87,0.86,1.29,1.53,1.21,0.64,0.82,1.43,1.07,1.15,0.68,0.70
Other Assets,69.24,72.15,57.18,42.16,36.57,27.34,26.61,24.61,16.56,11.64,10.31,19.51
  └─ Inventories,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Receivables over 6m,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.84,0.00,
  └─ Cash Equivalents,0.29,0.18,47.32,34.74,9.07,3.14,3.45,16.32,11.41,6.37,4.80,3.27
  └─ Loans n Advances,0.05,0.06,-0.01,0.00,-7.08,-7.08,-7.08,-5.99,-5.19,-5.19,-5.19,3.89
  └─ Other asset items,68.86,71.90,9.87,7.42,34.58,31.28,30.24,14.28,10.34,10.46,10.70,12.35
Total Assets,83.64,86.22,71.35,56.25,50.02,39.93,39.17,37.52,28.78,23.65,21.47,20.31
