Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,243,243,243,243,243,243,243,259,352,538,538,542,
Reserves,3168,2595,2531,2260,1996,1314,1093,1630,1785,4477,4355,3549,
Borrowings,1195,1307,1549,1734,2095,2191,2501,3721,2978,2223,1900,747,
  └─ Long term Borrowings,645,844,1112,1184,1325,1283,1463,1993,1251,1514,1351,256,
  └─ Short term Borrowings,422,348,262,392,271,248,1038,1445,1415,511,547,491,
  └─ Preference Capital,0,38,0,47,54,63,43,59,70,63,5,0,
  └─ Other Borrowings,128,78,175,111,445,597,-43,224,242,135,-2,,
Other Liabilities,1863,1850,2188,2409,2648,2949,3508,3152,3332,1925,1754,1520,
  └─ Non controlling int,77,-9,-94,-158,-149,-170,-120,-125,-67,71,79,-36,
  └─ Trade Payables,145,135,145,163,165,153,122,100,93,128,205,52,
  └─ Advance from Customers,1196,808,960,1143,498,486,4,252,482,640,520,,
  └─ Other liability items,446,916,1177,1260,2134,2480,3503,2924,2824,1085,950,1504,
Total Liabilities,6470,5996,6512,6646,6983,6697,7345,8761,8448,9163,8547,6359,
Fixed Assets,481,243,431,353,348,212,153,75,72,2429,2427,161,
  └─ Land,138.37,26.06,26.06,26.06,26.06,26.06,0.00,0.00,0.00,829.17,829.17,,
  └─ Building,66.84,12.17,12.15,12.15,4.71,3.32,4.71,19.61,4.74,596.16,615.10,,
  └─ Plant Machinery,9.43,7.24,7.34,7.34,0.34,0.34,0.34,8.33,5.40,54.20,70.36,,
  └─ Equipments,2.23,0.53,0.63,0.64,0.72,0.66,0.58,0.64,0.84,0.68,0.69,,
  └─ Computers,2.20,0.41,0.65,0.66,0.96,0.70,0.40,0.12,0.24,0.90,1.03,,
  └─ Furniture n fittings,5.08,2.61,2.68,2.70,2.68,2.67,2.67,3.51,3.85,25.32,28.18,,
  └─ Vehicles,12.72,7.67,94.47,9.15,8.55,8.55,8.55,6.90,7.41,8.53,13.77,,
  └─ Wind turbines,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.08,3.08,,
  └─ Intangible Assets,323.33,198.92,311.62,309.71,330.58,178.24,146.97,66.97,66.97,548.58,548.58,0.00,
  └─ Other fixed assets,6.17,6.07,34.45,32.70,12.09,11.08,11.07,0.03,7.18,407.66,411.33,,
  └─ Gross Block,566.37,261.68,490.05,401.11,386.69,231.62,175.29,106.11,96.63,2474.28,2521.29,,
  └─ Accumulated Depreciation,85.58,18.78,59.17,47.66,39.04,19.90,22.30,31.09,24.51,45.77,94.64,,
CWIP,30,30,0,0,0,0,0,0,0,10,6,0,
Investments,1707,1562,1556,1730,1741,1510,1399,1564,1728,800,1290,365,
Other Assets,4252,4161,4525,4562,4894,4976,5793,7123,6648,5925,4825,5833,
  └─ Inventories,2305,2173,2322,2734,2244,2159,2381,3348,2582,2958,2331,1456,
  └─ Trade receivables,136,58,78,56,90,84,75,223,69,83,252,282,
    └─ Receivables over 6m,68,0,0,0,0,0,132,270,111,106,84,,107
    └─ Receivables under 6m,69,62,95,88,137,137,0,0,0,15,195,,51
    └─ Prov for Doubtful,0,-4,-16,-32,-46,-53,-57,-46,-42,-38,-27,,0
  └─ Cash Equivalents,19,22,12,27,10,12,20,112,62,806,122,77,
  └─ Loans n Advances,566,415,1128,759,912,923,1181,571,459,126,199,3179,
  └─ Other asset items,1226,1494,985,986,1638,1798,2135,2869,3476,1951,1921,839,
Total Assets,6470,5996,6512,6646,6983,6697,7345,8761,8448,9163,8547,6359,
