Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,3.26,3.26,3.26,3.12,3.12,2.70,2.70,2.70,2.70,2.57,2.57,2.59,
Reserves,184.95,186.57,193.63,170.56,149.83,130.42,130.19,126.49,142.09,150.79,147.84,130.18,
Borrowings,10.68,7.92,1.00,6.82,7.20,5.92,5.06,11.70,1.57,31.54,51.37,72.10,
  └─ Long term Borrowings,0,0,0,1,1,1,2,2,1,19,50,11,
  └─ Short term Borrowings,10,8,1,5,5,4,3,10,0,13,1,61,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Other Borrowings,0,0,0,0,1,1,0,-0,0,0,-0,,
Other Liabilities,10.05,7.68,12.14,50.21,70.91,31.09,47.44,78.71,117.69,48.95,55.65,139.15,
  └─ Trade Payables,4,0,0,1,2,1,1,1,1,3,1,2,
  └─ Advance from Customers,0,0,8,47,59,20,38,70,106,31,48,,
  └─ Other liability items,6,7,4,3,10,10,9,8,10,15,6,138,
Total Liabilities,208.94,205.43,210.03,230.71,231.06,170.13,185.39,219.60,264.05,233.85,257.43,344.02,
Fixed Assets,13.74,13.22,12.38,14.41,15.95,15.37,18.15,19.38,18.65,23.12,22.20,14.51,
  └─ Land,1.71,1.71,1.71,1.71,2.47,2.47,2.47,2.48,2.48,2.48,2.48,,
  └─ Building,4.32,4.32,4.32,4.36,5.22,4.41,6.66,6.66,6.66,6.66,4.52,,
  └─ Plant Machinery,1.65,1.70,1.76,2.09,2.10,2.28,2.38,2.39,2.42,2.53,2.53,,
  └─ Equipments,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,
  └─ Computers,0.53,0.53,0.53,0.54,0.56,0.57,0.58,0.58,0.59,0.61,0.61,,
  └─ Furniture n fittings,0.19,0.19,0.19,0.19,0.19,0.25,0.25,0.25,0.26,0.26,0.27,,
  └─ Vehicles,1.83,1.87,1.99,3.91,4.26,4.76,5.44,5.72,5.73,9.97,10.51,,
  └─ Intangible Assets,6.69,6.45,5.82,5.82,5.82,5.82,5.82,5.82,5.80,5.80,5.80,0.00,
  └─ Other fixed assets,0.00,-0.01,0.00,0.00,0.00,-0.01,0.43,2.01,1.99,2.04,4.18,,
  └─ Gross Block,16.94,16.78,16.35,18.65,20.65,20.58,24.06,25.94,25.96,30.38,30.93,,
  └─ Accumulated Depreciation,3.20,3.56,3.96,4.24,4.70,5.21,5.91,6.56,7.31,7.26,8.73,,
CWIP,0.00,0.00,0.00,0.00,0.80,1.43,0.00,0.00,0.00,1.84,9.15,20.80,
Investments,8.98,8.44,13.31,15.31,14.84,6.11,5.58,9.38,28.30,35.77,25.83,19.34,
Other Assets,186.22,183.77,184.34,200.99,199.47,147.22,161.66,190.84,217.10,173.12,200.25,289.37,
  └─ Inventories,165,152,134,148,152,131,142,169,195,143,145,175,
  └─ Trade receivables,0,12,24,0,3,1,2,2,3,2,1,1,
    └─ Receivables over 6m,0.21,0.00,0.00,0.00,0.00,0.00,0.66,0.00,1.47,0.99,0.52,,0.00
    └─ Receivables under 6m,0.00,11.79,23.86,0.42,2.88,0.64,1.23,2.01,1.49,0.87,0.70,,0.32
  └─ Cash Equivalents,18,18,21,45,40,13,16,18,16,16,29,64,
  └─ Loans n Advances,-17,1,0,0,0,0,0,0,0,5,1,7,
  └─ Other asset items,20,1,5,8,5,3,2,2,3,7,24,42,
Total Assets,208.94,205.43,210.03,230.71,231.06,170.13,185.39,219.60,264.05,233.85,257.43,344.02,
