Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,21,21,21,22,23,23,23,23,23,23,23,23,
Reserves,384,379,414,476,493,436,357,400,422,474,501,504,
Borrowings,762,797,745,605,552,520,519,380,320,310,316,299,
  └─ Long term Borrowings,303,326,151,133,118,134,111,67,36,34,40,42,
  └─ Short term Borrowings,371,348,349,301,300,295,311,313,284,275,276,256,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,1,1,0,
  └─ Other Borrowings,88,124,245,171,135,92,97,0,-0,0,0,,
Other Liabilities,596,637,595,645,756,839,622,629,531,606,676,836,
  └─ Non controlling int,0,0,1,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,214,197,157,201,150,186,164,196,202,247,231,261,
  └─ Advance from Customers,45,67,47,60,61,64,100,69,93,137,201,,
  └─ Other liability items,338,372,391,384,545,589,358,365,237,222,244,575,
Total Liabilities,1762,1833,1774,1748,1824,1818,1520,1432,1295,1412,1516,1662,
Fixed Assets,90,99,431,414,412,311,236,230,133,154,192,233,
  └─ Land,2.60,2.60,10.74,7.00,9.94,9.94,16.22,16.22,13.00,15.19,20.27,,
  └─ Building,8.14,8.14,0.00,0.00,0.00,0.00,0.00,0.00,3.22,4.09,4.09,,
  └─ Plant Machinery,86.35,85.55,253.32,249.22,234.90,226.75,215.63,204.71,208.94,221.25,229.04,,
  └─ Equipments,154.29,178.54,6.21,5.54,5.48,5.23,5.09,3.69,4.00,4.66,4.85,,
  └─ Computers,4.06,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Furniture n fittings,3.42,3.34,1.84,1.72,1.78,1.71,1.67,1.56,1.54,1.62,1.20,,
  └─ Vehicles,10.09,9.76,9.98,10.27,10.02,9.76,9.67,7.86,9.94,10.34,10.68,,
  └─ Intangible Assets,0.41,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
  └─ Other fixed assets,2.54,2.55,354.14,332.51,336.14,251.65,180.81,181.63,65.16,67.77,77.71,,
  └─ Gross Block,271.90,295.06,636.23,606.26,598.26,505.04,429.09,415.67,305.80,324.92,347.84,,
  └─ Accumulated Depreciation,182.13,196.07,205.45,192.42,185.99,194.48,193.03,185.78,173.14,170.87,155.34,,
CWIP,130,139,95,97,94,95,0,0,0,2,0,0,
Investments,299,301,1,1,1,1,0,0,0,0,0,0,
Other Assets,1244,1294,1247,1236,1316,1412,1284,1202,1162,1256,1323,1428,
  └─ Inventories,472,464,441,346,328,361,342,340,346,191,194,203,
  └─ Trade receivables,387,441,396,353,371,383,438,348,420,378,437,434,
    └─ Receivables over 6m,200,238,0,0,0,0,195,113,120,96,164,,184
    └─ Receivables under 6m,187,203,396,353,371,383,243,235,300,286,280,,210
    └─ Prov for Doubtful,0,0,0,0,0,0,0,0,0,-4,-8,,0
  └─ Cash Equivalents,18,11,10,12,11,13,26,44,60,33,35,43,
  └─ Loans n Advances,10,11,71,51,167,174,73,91,68,76,96,101,
  └─ Other asset items,356,367,329,474,440,481,405,379,269,579,561,646,
Total Assets,1762,1833,1774,1748,1824,1818,1520,1432,1295,1412,1516,1662,
