Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,11,
Reserves,1271,1523,1547,1736,1700,1650,1770,1980,2328,2693,2767,2856,
Borrowings,0,0,0,3,3,0,0,0,0,0,0,0,
  └─ Long term Borrowings,0.00,0.00,0.00,2.96,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Other Liabilities,956,863,808,885,743,686,977,1656,1752,1328,1230,1396,
  └─ Trade Payables,336,333,345,432,375,333,432,550,668,530,522,621,
  └─ Advance from Customers,0,0,145,156,99,120,233,315,290,196,189,,
  └─ Other liability items,619,530,319,298,269,233,313,791,793,602,520,774,
Total Liabilities,2237,2397,2367,2635,2457,2346,2758,3646,4090,4031,4008,4262,
Fixed Assets,439,464,520,570,699,711,701,721,903,972,990,946,
  └─ Land,57.36,87.67,87.65,87.55,87.94,87.75,88.89,88.89,88.89,89.62,91.50,,
  └─ Building,204.22,115.45,137.28,163.54,199.54,221.76,236.13,241.51,261.43,288.85,311.33,,
  └─ Plant Machinery,1452.21,299.52,337.21,419.92,537.22,566.74,553.98,605.80,704.97,812.85,878.07,,
  └─ Equipments,22.79,4.61,2.82,5.45,7.08,7.69,9.20,11.60,11.80,15.92,18.22,,
  └─ Furniture n fittings,33.87,7.64,10.44,16.50,20.55,22.60,23.26,25.72,35.28,45.24,53.67,,
  └─ Vehicles,35.22,8.40,8.79,9.61,13.98,14.44,14.25,15.67,129.12,129.75,135.81,,
  └─ Intangible Assets,13.62,6.56,6.94,9.82,10.18,10.18,10.18,10.18,12.05,12.95,12.95,13.91,
  └─ Other fixed assets,5.92,3.69,5.19,7.33,9.50,17.15,20.51,23.81,29.00,32.55,45.14,,
  └─ Gross Block,1825.21,533.54,596.32,719.72,885.99,948.31,956.40,1023.18,1272.54,1427.73,1546.69,,
  └─ Accumulated Depreciation,1386.50,69.85,76.27,149.29,187.07,237.58,255.12,302.17,369.70,455.59,556.55,,
CWIP,6,8,6,21,12,30,11,6,24,9,4,1,
Investments,64,88,61,83,124,136,286,448,508,641,701,706,
Other Assets,1729,1838,1780,1961,1621,1470,1760,2471,2654,2409,2312,2610,
  └─ Inventories,325,339,364,346,326,288,345,515,702,620,571,575,
  └─ Trade receivables,207,236,190,247,193,107,178,322,233,130,177,280,
    └─ Receivables over 6m,15,0,0,0,0,0,0,0,35,31,35,,13
    └─ Receivables under 6m,192,245,199,255,205,120,185,331,208,112,150,,140
    └─ Prov for Doubtful,0,-8,-9,-8,-12,-12,-7,-8,-10,-14,-8,,0
  └─ Cash Equivalents,975,968,923,1032,558,638,782,494,761,955,1353,1264,
  └─ Loans n Advances,1,1,3,65,60,107,143,165,149,137,116,289,
  └─ Other asset items,220,294,300,271,485,329,312,973,810,568,95,201,
Total Assets,2237,2397,2367,2635,2457,2346,2758,3646,4090,4031,4008,4262,
