Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,8,8,8,8,8,8,8,8
Reserves,14,16,24,35,46,58,69,74
Borrowings,20,17,9,15,20,29,34,71
  └─ Long term Borrowings,4.11,5.74,2.20,3.69,10.34,17.74,16.18,27.62
  └─ Short term Borrowings,15.93,11.14,7.23,10.93,9.79,11.13,17.50,43.22
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.19,0.29,0.34,0.09
  └─ Other Borrowings,0.00,0.00,-0.01,-0.01,0.00,-0.01,0.00,
Other Liabilities,15,13,27,41,46,63,57,67
  └─ Trade Payables,7.35,5.49,13.84,24.90,34.34,49.52,45.35,42.29
  └─ Advance from Customers,0.00,0.00,1.14,2.81,1.86,0.80,3.71,
  └─ Other liability items,7.16,7.85,11.70,13.03,9.57,12.27,8.35,24.91
Total Liabilities,57,55,68,98,120,157,169,220
Fixed Assets,22,21,20,27,46,63,68,97
  └─ Land,5.86,5.86,5.72,5.72,5.72,5.72,5.72,
  └─ Building,1.97,1.98,2.00,2.17,3.76,4.62,5.82,
  └─ Plant Machinery,0.00,0.00,0.15,0.80,36.84,53.57,60.76,
  └─ Equipments,13.86,14.26,14.65,20.53,1.07,1.23,1.60,
  └─ Computers,0.13,0.17,0.21,0.25,0.88,1.04,1.14,
  └─ Furniture n fittings,0.25,0.33,0.56,0.67,1.81,2.28,3.01,
  └─ Vehicles,2.39,2.54,2.27,3.10,5.35,7.75,7.75,
  └─ Other fixed assets,0.06,0.10,0.28,0.39,0.16,0.28,0.33,
  └─ Gross Block,24.52,25.24,25.84,33.63,55.59,76.49,86.13,
  └─ Accumulated Depreciation,2.87,4.22,5.39,6.82,9.27,13.41,18.23,
CWIP,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0
Other Assets,35,34,48,71,74,94,101,123
  └─ Inventories,5.08,5.73,6.27,12.20,12.55,22.12,14.20,24.24
  └─ Trade receivables,16.85,16.90,22.90,31.62,32.02,34.30,51.64,41.47
    └─ Receivables over 6m,0.00,0.00,0.00,0.00,4.67,2.73,6.78,
    └─ Receivables under 6m,16.85,16.90,22.90,31.62,27.36,31.57,44.86,
  └─ Cash Equivalents,7.15,7.28,8.75,9.06,16.00,15.06,18.08,22.64
  └─ Loans n Advances,0.51,0.76,3.91,3.35,1.94,2.88,0.71,0.64
  └─ Other asset items,5.45,2.87,5.98,14.83,11.48,19.77,16.31,34.16
Total Assets,57,55,68,98,120,157,169,220
