Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,95,95,95,95,95,95,102,404,404,404,404,404,
Reserves,1435,1937,2313,2730,2909,2731,3158,4891,6597,7381,8286,10167,
Borrowings,94,81,79,77,67,36,0,0,0,0,0,0,
  └─ Long term Borrowings,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,71.02,68.31,68.31,68.31,67.02,36.02,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other Borrowings,17.44,12.86,10.87,8.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,461,328,362,358,391,405,428,645,892,977,1108,1418,
  └─ Trade Payables,176,90,87,77,84,102,117,178,266,306,359,544,
  └─ Other liability items,284,238,275,280,306,303,312,467,626,671,749,875,
Total Liabilities,2085,2441,2849,3260,3461,3267,3688,5939,7893,8762,9797,11989,
Fixed Assets,258,483,567,542,524,695,719,850,856,851,974,1446,
  └─ Land,0,0,0,0,0,0,0,0,0,0,0,,
  └─ Building,19,19,24,26,28,0,0,0,0,0,0,,
  └─ Equipments,7,6,6,8,9,9,10,13,16,17,18,,
  └─ Computers,71,70,72,80,89,104,105,123,137,147,149,,
  └─ Furniture n fittings,13,15,16,17,19,20,20,23,24,24,24,,
  └─ Vehicles,1,0,0,0,0,0,0,0,0,0,0,,
  └─ Intangible Assets,157,149,149,149,0,0,0,0,0,0,0,1427,
  └─ Other fixed assets,121,404,576,648,859,1308,1539,1921,2270,2560,3035,,
  └─ Gross Block,389,664,844,927,1003,1441,1674,2080,2447,2748,3227,,
  └─ Accumulated Depreciation,131,181,276,384,478,746,955,1230,1590,1897,2253,,
CWIP,270,172,71,301,285,268,322,179,255,400,379,285,
Investments,6,109,107,106,225,251,356,536,567,572,583,627,
Other Assets,1551,1678,2104,2310,2427,2053,2291,4374,6215,6939,7861,9632,
  └─ Trade receivables,845,720,777,875,890,975,1119,1881,2992,3660,3926,5186,
    └─ Receivables over 6m,0,0,0,0,0,0,0,0,0,2649,1725,,228
    └─ Receivables under 6m,845,731,790,887,899,984,1128,1888,2999,1042,2251,,558
    └─ Prov for Doubtful,0,-11,-13,-12,-9,-9,-9,-7,-7,-31,-49,,0
  └─ Cash Equivalents,56,60,81,89,103,119,127,745,1412,1208,1153,1416,
  └─ Loans n Advances,39,26,598,633,692,661,729,1424,1459,1538,2152,2432,
  └─ Other asset items,611,872,649,712,743,299,317,324,352,533,629,598,
Total Assets,2085,2441,2849,3260,3461,3267,3688,5939,7893,8762,9797,11989,
