Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,28,28,28,28,28,28,56,56,56,56,56,56,
Reserves,760,670,786,1020,1283,1533,1912,2271,2723,3498,4485,4916,
Borrowings,734,735,721,770,758,875,764,1464,652,1262,1849,2444,
  └─ Long term Borrowings,637,699,698,742,690,792,728,1372,492,1162,1757,2270,
  └─ Short term Borrowings,88,27,0,0,17,34,36,85,155,96,89,168,
  └─ Lease Liabilities,0,0,0,0,0,1,0,6,6,4,3,7,
  └─ Other Borrowings,8,9,23,28,51,48,0,0,0,0,-0,,
Other Liabilities,490,552,707,790,660,1068,1275,1479,911,987,741,705,
  └─ Non controlling int,91,81,65,50,43,33,9,231,-31,-56,0,-0,
  └─ Trade Payables,75,111,165,248,231,263,251,307,388,281,306,282,
  └─ Advance from Customers,151,198,65,80,54,200,292,247,57,42,21,,
  └─ Other liability items,172,162,413,412,333,572,724,694,497,721,413,423,
Total Liabilities,2012,1986,2242,2608,2729,3503,4007,5270,4342,5804,7131,8122,
Fixed Assets,235,738,1228,1341,1321,1275,776,890,890,806,482,429,
  └─ Land,73.69,7.58,9.03,12.03,34.22,44.36,55.02,102.19,102.45,114.64,116.84,,
  └─ Building,19.55,20.86,22.81,24.28,27.11,31.37,33.56,41.54,48.74,49.28,50.92,,
  └─ Plant Machinery,451.25,474.22,592.43,759.29,924.41,1096.79,1163.68,1333.70,1439.23,1457.24,1448.37,,
  └─ Ships Vessels,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Equipments,1.45,1.27,1.76,2.35,3.19,3.78,4.35,8.05,6.13,4.19,3.51,,
  └─ Computers,1.19,1.08,1.13,1.40,1.78,2.07,2.38,2.87,3.24,2.28,2.38,,
  └─ Furniture n fittings,2.60,2.51,2.72,2.82,3.12,3.35,3.64,4.99,5.29,4.66,5.05,,
  └─ Vehicles,11.59,13.53,15.94,18.25,22.98,23.76,27.26,33.61,35.15,38.86,41.44,,
  └─ Intangible Assets,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,
  └─ Other fixed assets,0.12,585.40,1045.08,1146.76,1146.96,1157.01,570.56,596.34,636.33,626.75,589.39,,
  └─ Gross Block,561.48,1106.45,1690.90,1967.18,2163.77,2362.49,1860.45,2123.29,2276.56,2297.90,2257.90,,
  └─ Accumulated Depreciation,326.54,368.66,462.46,625.84,843.25,1087.67,1084.45,1233.39,1386.07,1491.54,1775.44,,
CWIP,1108,429,91,1,0,10,2,21,3,2,0,0,
Investments,24,106,74,53,52,66,62,73,72,115,116,319,
Other Assets,645,713,849,1213,1357,2153,3167,4287,3377,4880,6533,7373,
  └─ Inventories,56,62,81,75,101,123,148,227,234,221,160,133,
  └─ Trade receivables,110,135,182,269,97,175,333,598,623,674,921,808,
    └─ Receivables over 6m,31,135,0,0,0,0,0,0,0,146,628,,14
    └─ Receivables under 6m,79,0,182,269,97,175,339,600,625,530,300,,61
    └─ Prov for Doubtful,0,0,0,0,0,0,-6,-2,-2,-2,-7,,0
  └─ Cash Equivalents,44,45,34,52,27,83,148,259,220,411,323,377,
  └─ Loans n Advances,102,59,34,32,41,46,54,83,70,59,66,3237,
  └─ Other asset items,333,413,519,785,1090,1725,2484,3119,2229,3515,5063,2818,
Total Assets,2012,1986,2242,2608,2729,3503,4007,5270,4342,5804,7131,8122,
