Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,18,18,18,18,19,19,19,19,19,19,19,19,
Reserves,54,63,83,130,148,159,175,194,214,227,247,271,
Borrowings,35,42,31,38,40,26,35,47,43,23,23,21,
  └─ Long term Borrowings,6.27,6.02,5.33,3.25,0.78,0.11,0.39,3.57,10.47,2.10,2.52,2.05,
  └─ Short term Borrowings,28.35,34.01,23.36,32.14,37.18,23.81,34.63,42.13,32.45,19.98,20.26,19.38,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.86,0.00,1.24,0.47,0.48,0.18,0.00,
  └─ Other Borrowings,0.20,2.24,2.21,2.27,2.20,1.21,0.00,-0.01,-0.01,0.00,-0.02,,
Other Liabilities,14,19,13,16,13,16,45,49,45,37,43,87,
  └─ Non controlling int,0,0,0,0,0,0,1,1,1,1,1,0,
  └─ Trade Payables,10,11,9,8,8,10,32,34,30,24,28,35,
  └─ Advance from Customers,0,1,0,0,0,0,1,1,2,1,1,,
  └─ Other liability items,3,7,4,8,5,6,11,13,12,11,13,51,
Total Liabilities,121,142,145,202,220,220,274,309,321,306,332,398,
Fixed Assets,22,21,20,23,30,40,44,43,40,41,51,49,
  └─ Land,13.81,13.83,13.83,13.83,5.51,14.53,14.53,14.53,14.53,14.53,14.53,,
  └─ Building,4.33,4.33,4.33,6.25,8.57,8.57,9.26,9.26,9.26,8.91,17.93,,
  └─ Plant Machinery,8.04,8.47,9.06,11.14,11.19,11.59,12.16,12.29,12.64,13.08,14.81,,
  └─ Equipments,0.31,0.32,0.32,0.32,0.33,1.38,2.53,3.68,2.97,2.74,2.82,,
  └─ Computers,0.20,0.23,0.23,0.23,0.24,0.27,0.38,0.42,0.48,0.30,0.35,,
  └─ Furniture n fittings,0.95,1.09,1.10,1.20,1.21,2.00,5.34,5.38,5.42,5.42,5.64,,
  └─ Vehicles,2.11,2.52,2.52,2.84,2.97,3.05,3.95,3.55,4.07,5.71,7.18,,
  └─ Intangible Assets,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,
  └─ Other fixed assets,0.00,0.01,0.00,0.00,14.60,14.59,14.59,14.62,14.61,14.62,14.61,,
  └─ Gross Block,29.81,30.86,31.46,35.88,44.69,56.05,62.81,63.73,63.98,65.31,77.87,,
  └─ Accumulated Depreciation,8.02,9.92,11.58,13.03,14.48,16.38,18.82,21.21,23.48,24.27,27.20,,
CWIP,0,3,8,7,0,3,2,3,7,9,11,13,
Investments,0,0,0,0,0,0,0,0,0,0,0,0,
Other Assets,99,118,118,171,190,177,227,263,274,256,270,336,
  └─ Inventories,25,35,39,45,98,90,112,122,105,94,95,103,
  └─ Trade receivables,33,42,56,107,61,59,91,119,136,133,147,164,
    └─ Receivables over 6m,5,5,0,0,0,0,0,21,14,19,16,,2
    └─ Receivables under 6m,29,37,58,109,64,63,94,102,127,120,138,,29
    └─ Prov for Doubtful,-0,-1,-2,-2,-3,-3,-4,-5,-5,-6,-8,,-0
  └─ Cash Equivalents,2,15,10,3,15,16,13,9,15,8,1,2,
  └─ Loans n Advances,0,6,4,8,9,5,4,3,2,3,3,2,
  └─ Other asset items,38,20,9,9,6,7,8,10,16,18,24,65,
Total Assets,121,142,145,202,220,220,274,309,321,306,332,398,
