Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,6,6,6,6,6
Reserves,74,67,62,71,75
Borrowings,14,20,43,54,71
  └─ Long term Borrowings,7.25,12.22,16.54,14.90,17.56
  └─ Short term Borrowings,6.48,5.01,6.76,20.71,30.37
  └─ Lease Liabilities,0.00,2.60,19.35,18.80,22.76
  └─ Other Borrowings,-0.01,0.00,0.00,0.00,
Other Liabilities,84,76,89,100,103
  └─ Trade Payables,26,35,40,52,51
  └─ Advance from Customers,0,0,0,0,
  └─ Other liability items,58,40,48,48,53
Total Liabilities,177,168,199,231,255
Fixed Assets,42,50,79,81,90
  └─ Land,1.84,1.84,1.84,2.32,
  └─ Building,15.52,22.95,42.49,43.27,
  └─ Plant Machinery,84.60,90.07,102.70,115.69,
  └─ Equipments,8.37,8.54,9.66,10.00,
  └─ Computers,2.16,2.58,2.88,3.00,
  └─ Furniture n fittings,4.98,6.14,9.57,9.78,
  └─ Vehicles,3.18,2.55,2.55,2.69,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.76
  └─ Other fixed assets,0.00,0.00,0.21,0.22,
  └─ Gross Block,120.65,134.67,171.90,186.97,
  └─ Accumulated Depreciation,79.08,84.28,92.69,105.52,
CWIP,0,7,0,0,0
Investments,38,15,4,4,5
Other Assets,98,95,116,145,160
  └─ Inventories,18,19,20,29,33
  └─ Trade receivables,64,54,67,86,98
  └─ Cash Equivalents,3,3,11,11,9
  └─ Loans n Advances,1,7,4,3,6
  └─ Other asset items,13,13,15,16,15
Total Assets,177,168,199,231,255
