Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,40,40,40,40,40,40,40,40,40,40,40,40
Reserves,1642,2014,2374,2566,2726,2867,3276,3232,3399,4002,4328,5006
Borrowings,775,663,924,872,1498,2035,1533,2229,2295,1792,2136,3272
  └─ Long term Borrowings,354,588,852,451,1223,1641,1341,1719,1441,957,924,1504
  └─ Short term Borrowings,272,34,58,196,224,236,77,378,652,672,1005,1507
  └─ Lease Liabilities,0,0,0,0,0,106,115,132,203,163,208,261
  └─ Other Borrowings,149,42,14,225,51,52,0,0,0,0,0,
Other Liabilities,1365,1390,1578,1669,2140,2423,3284,3658,3891,4160,4707,5584
  └─ Non controlling int,33,32,29,23,24,24,23,24,17,10,8,8
  └─ Trade Payables,658,635,758,871,1053,1195,1839,2158,2268,2332,2740,3448
  └─ Advance from Customers,9,11,9,18,14,13,16,15,24,41,37,
  └─ Other liability items,665,711,781,757,1050,1191,1406,1461,1582,1778,1923,2128
Total Liabilities,3822,4108,4917,5146,6404,7366,8133,9160,9627,9994,11212,13902
Fixed Assets,1581,2032,2453,2709,3180,4160,4763,5329,6096,6271,6984,8478
  └─ Land,525,522,509,592,593,594,595,595,587,586,587,
  └─ Building,251,298,324,374,478,641,729,883,1023,1036,1216,
  └─ Plant Machinery,1513,1230,1749,2008,2537,3437,4197,4954,5865,6426,7378,
  └─ Equipments,15,9,17,9,12,15,19,24,26,31,34,
  └─ Furniture n fittings,17,10,12,14,16,21,25,28,32,36,38,
  └─ Vehicles,10,6,5,7,8,8,8,8,9,11,12,
  └─ Intangible Assets,89,51,61,51,51,51,51,51,51,76,76,501
  └─ Other fixed assets,20,14,25,59,73,251,250,232,375,350,372,
  └─ Gross Block,2440,2139,2702,3112,3766,5019,5873,6775,7969,8553,9713,
  └─ Accumulated Depreciation,859,107,249,403,587,859,1110,1446,1872,2282,2729,
CWIP,229,299,326,310,833,1069,793,876,596,684,538,598
Investments,312,195,232,214,181,184,210,179,170,182,190,222
Other Assets,1700,1581,1907,1914,2210,1954,2367,2775,2765,2858,3501,4604
  └─ Inventories,680,640,943,785,1006,939,1132,1310,1138,1150,1412,1783
  └─ Trade receivables,705,594,614,747,706,674,922,1154,1307,1283,1653,1839
  └─ Cash Equivalents,124,63,36,86,74,34,43,36,72,59,53,43
  └─ Loans n Advances,5,-1,1,8,26,12,15,31,47,61,65,30
  └─ Other asset items,186,286,313,287,399,294,255,244,201,304,317,908
Total Assets,3822,4108,4917,5146,6404,7366,8133,9160,9627,9994,11212,13902
