Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,114,118,118,118,120,120,120,134,138,154,179,179,
Reserves,126,119,74,-33,-141,-133,43,69,55,-7,160,244,
Borrowings,234,259,255,320,358,373,177,165,117,159,224,502,
  └─ Long term Borrowings,120,0,33,104,94,85,106,76,84,103,172,468,
  └─ Short term Borrowings,114,259,222,208,256,280,62,88,33,45,18,34,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,11,34,0,
  └─ Other Borrowings,0,0,0,8,7,9,9,1,1,0,0,,
Other Liabilities,250,316,253,236,228,141,60,85,145,97,88,206,
  └─ Non controlling int,0,0,0,0,0,0,2,7,15,17,15,17,
  └─ Trade Payables,18,153,26,13,52,94,19,35,74,41,28,12,
  └─ Advance from Customers,221,155,209,191,109,0,0,0,0,0,0,,
  └─ Other liability items,10,9,17,32,67,47,39,42,56,38,45,176,
Total Liabilities,724,812,700,641,564,501,400,453,455,404,651,1130,
Fixed Assets,191,196,93,239,176,178,174,190,187,257,318,870,
  └─ Land,12.33,20.00,11.26,11.26,11.05,11.05,11.05,0.00,1.23,1.23,7.14,,
  └─ Building,1.20,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.28,1.20,,
  └─ Plant Machinery,3.55,1.61,4.05,154.26,174.30,182.28,186.84,220.31,221.65,294.77,323.11,,
  └─ Equipments,1.00,0.98,0.09,0.10,0.17,0.21,0.19,0.21,0.38,0.43,0.44,,
  └─ Computers,0.09,0.09,0.12,0.64,0.98,1.06,1.04,1.16,1.24,1.40,1.70,,
  └─ Furniture n fittings,0.38,0.27,0.23,0.23,0.35,0.36,0.21,1.15,3.50,3.72,3.83,,
  └─ Vehicles,0.95,0.81,0.56,0.56,0.49,0.49,1.24,1.45,1.46,1.58,4.43,,
  └─ Intangible Assets,14.81,14.81,76.65,76.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,
  └─ Other fixed assets,170.10,170.10,0.28,0.29,0.33,0.36,0.37,0.36,4.02,13.40,38.71,,
  └─ Gross Block,204.41,209.87,93.24,243.93,187.67,195.81,200.94,224.64,233.73,316.81,380.56,,
  └─ Accumulated Depreciation,13.17,13.67,0.59,5.04,11.66,18.23,26.61,35.10,46.29,59.62,62.82,,
CWIP,8,0,57,4,1,1,1,3,31,24,129,22,
Investments,121,121,121,59,25,0,0,0,0,0,48,41,
Other Assets,404,495,429,339,362,323,225,260,237,123,156,198,
  └─ Inventories,8,1,3,14,5,9,3,1,4,3,4,15,
  └─ Trade receivables,42,298,208,217,272,212,130,139,129,63,17,40,
    └─ Receivables over 6m,0.11,3.29,1.99,0.00,10.76,34.22,175.71,102.45,96.43,61.69,4.75,,0.00
    └─ Receivables under 6m,41.84,294.30,206.18,224.72,283.51,214.51,0.00,37.43,34.67,3.96,13.98,,164.36
    └─ Prov for Doubtful,0.00,0.00,0.00,-8.10,-22.00,-36.50,-45.85,-1.21,-2.45,-2.50,-1.75,,0.00
  └─ Cash Equivalents,36,13,30,24,35,37,33,16,23,25,84,92,
  └─ Loans n Advances,277,110,87,7,13,14,13,55,11,5,28,10,
  └─ Other asset items,41,74,102,78,37,50,46,49,70,27,23,41,
Total Assets,724,812,700,641,564,501,400,453,455,404,651,1130,
